#node1	node2
P23508	P40337
P02768	Q9Y6Q9
O95886	P00519
Q07817	Q96PG8
Q99615	Q99759
Q53H80	Q8TBB1
P48544	Q06330
P22003	Q13253
P05113	Q9UHF4
O00459	P32927
O43353	Q9HCE7
Q13485	Q13643
P17028	Q92993
Q13526	Q9UKT4
Q15834	Q9H8S9
P04637	P04792
P26885	Q9Y6D6
406952	Q4LE39
O14980	Q9HCE7
P52272	Q9Y5J5
Q96BZ8	Q9NPF4
O43900	Q9ULK5
P12034	P22607
P25963	Q9BQI3
O60840	P08754
P42338	P62879
P01569	P40189
O14686	Q9UBL3
Q13905	Q9ULV8
P17612	Q07869
P09467	P12814
P42574	P56945
P51617	Q96FA3
O15520	P23771
Q9BZX2	Q9HC98
O95069	P18146
P19875	P46092
O14782	Q99459
P22612	P49768
O15198	Q04771
P35968	Q01970
O00571	P63167
P04899	Q8WZA2
O75970	P57087
O75365	P49356
P41091	Q14164
P06400	P09429
P20827	P61956
P12268	Q9NRR5
P13647	Q00005
P12931	Q9H1R2
P06753	Q12913
Q8WX94	Q9UNN5
P26441	P40238
O14939	Q9UET6
O95487	Q15436
Q16254	Q96GD4
P04637	P54278
Q16539	Q8IW41
O60503	Q8TD86
P36873	Q01449
Q13332	Q15047
P49366	Q6ZVK8
Q9BSK2	Q9NRH1
P20333	P41182
O95402	Q93074
Q01955	Q13797
P04141	Q03060
P35658	Q9UKX7
P38432	Q9H0B6
P07711	Q6UXH1
P51659	Q01201
P15927	Q9NY27
P38432	P51116
P38405	Q8NG81
P02461	P18827
26765	Q92831
P61073	Q9Y258
P46100	Q96PY6
O14543	P42224
P06400	Q00577
P26006	Q9HBI0
P04049	Q92934
P08754	P61952
P19532	Q13263
O95967	P46379
Q01196	Q9UPN9
O43768	P25205
P60880	Q15811
P01100	P03956
P30457	Q5XKP0
P42285	Q66LE6
Q96MT3	Q9ULK5
O15514	Q9NWA0
P29474	Q9Y243
P02768	Q7Z392
Q13547	Q66K89
P23396	P63220
Q08209	Q9UQC2
P08138	Q99523
P10588	Q15777
P61586	Q8N5V2
O60880	Q9NQ25
P19387	Q9HCS7
Q13315	Q9Y4A5
P12931	Q16832
P10301	Q8WZA2
P19438	P43405
O15198	Q7LFL8
P01106	Q02156
P78395	Q15370
Q8TEP8	Q969T4
O43295	Q92558
P16333	Q99572
P0C0S5	Q9UBU8
P04626	P23229
O60260	P21796
P04406	Q96EB6
P61224	Q7LDG7
P53778	Q9Y243
Q99816	Q9UKU7
P55196	Q92692
P01100	P11831
Q8NC60	Q9NUT2
O60733	Q12772
O00268	P42858
P22694	Q9UBN1
P20809	P26951
P05556	P46109
Q08170	Q8IWZ8
A6NMZ7	P26006
P20226	Q06587
P50914	Q969T4
P98095	Q969U7
P62993	Q9P1A6
P12830	Q9BVG8
P62993	Q9UKW4
P07948	Q96B97
Q9Y2X8	Q9Y577
Q16643	Q9BVJ7
O43676	O75251
Q4G148	Q86XK2
Q15208	Q9Y5B0
O43914	Q9Y6Q6
Q00975	Q9Y605
Q13177	Q99759
P35637	Q9H3D4
P43657	P63211
P01570	P10914
P48551	Q92793
O00411	Q9H5Q4
O96020	P63208
P21802	P52797
P46019	P51817
O75971	Q16520
P13611	P16109
Q13601	Q9UL18
P19387	P62875
O14775	Q08462
P08047	Q03518
O43592	Q99759
Q16514	Q9HBM6
P13667	P30101
O94805	Q68CP9
P08107	P50542
P61011	Q99459
P18146	Q9H4A5
P01106	Q96GM5
P08648	Q08043
O00221	P14923
O15111	Q9Y6K9
Q92636	Q9GZQ8
O14543	P51692
Q70Z53	Q8N5F7
Q12933	Q15046
O60641	Q96BK5
Q9BZ11	Q9NRR5
P10244	P24941
P48740	Q13387
P18847	P53567
P10147	Q04206
Q92878	Q99708
P16520	Q9NQ66
P46108	P78345
P01112	P28482
P08908	P28221
Q01344	Q9NPF7
Q9H0H5	Q9NYQ7
P18146	Q13478
O00329	P00533
Q13761	Q13951
P49790	Q8N1F7
O94955	Q9NP90
Q15796	Q9BZ29
P38405	Q8NGJ6
Q14192	Q969Q1
O14763	O15519
P05771	Q9BVC4
P49792	P57740
Q12874	Q15834
Q13618	Q9H0R8
O95271	Q9NRI5
Q6SA08	Q9HAU4
P09923	Q12778
P17535	P32519
P43246	Q99459
Q13387	Q92918
O94817	Q14152
P38405	Q8NG97
Q04206	Q9BYH8
P25205	Q14566
P40189	P40933
O60496	O75832
O95751	Q5VWN6
P04637	P41182
Q99848	Q9NX58
O95251	Q99728
P60520	Q6UWE0
P32121	P32248
O00483	Q9NX14
C9JDP6	O75970
P07948	P11802
P62877	Q93034
P62829	P62899
P15498	P61224
P10276	P19793
P00533	P42224
Q13255	Q86YM7
P55210	Q15843
O95619	Q9NXR8
O95169	Q9Y6M9
P42338	P63215
P29590	Q13472
P68400	Q15172
P16871	P23528
P35626	Q9H255
P20809	P31785
P08648	P29279
O00175	P46092
P60520	Q99460
Q12986	Q86V81
O14544	Q13261
Q8NF64	Q9Y467
P25490	P46531
O15068	Q13155
406952	P15692
P01889	P23284
P48736	Q9HBW0
O95298	P03901
P51948	Q5UIP0
O75084	Q9UMX0
Q5T7M9	Q9UGN5
P54284	P67775
P54259	Q9UQB8
O75400	O75478
O75578	Q9Y4G6
Q9BVP2	Q9NX58
O14727	P34932
O43678	Q86Y39
P35613	Q9NR12
P02768	Q07343
P63211	Q8WYR1
Q14181	Q15910
O00442	O14874
O75326	P05556
P11802	Q02556
P0CG48	Q9UNZ2
P61619	Q99608
O60934	P49959
O96019	Q12824
P23396	P62241
O75807	P56945
O43399	Q96J77
P01566	P78552
P48736	P54709
P38405	Q8NGD5
Q15906	Q96JC9
P16104	P31327
P13378	P20073
P05412	Q969H0
O00623	P50542
Q96T58	Q99459
P01563	Q01344
P23443	P23588
P10600	P35228
Q8N684	Q96CN9
Q00987	Q7LG56
P51617	P58753
P00747	P63261
P29597	Q92783
P29350	P43405
P15311	P25815
O75688	P05109
P16104	P62875
Q9BS18	Q9UNH5
Q14738	Q9UPR3
Q9UGN5	Q9Y6M0
P39019	P62241
O15371	Q14240
P19447	Q13888
P82650	Q9UL18
Q05655	Q8TAA9
P20366	Q86VW0
P25098	P51681
P21917	P62873
Q5ST30	Q9Y4K3
P28749	Q14457
P15622	Q96BR9
Q9H8W4	Q9UI14
O43924	P36404
O43353	Q13077
P14923	Q9UJU2
O60683	P28328
Q7L590	Q9UJX2
P00519	P61981
P08651	P18146
P17676	P56524
Q12789	Q13535
P01116	Q07890
P08648	P49747
Q5VWK5	Q86WN2
O75694	Q9Y4K3
P06213	P42336
P30447	P30450
P01563	P24394
O60333	P50539
Q92793	Q9BUB5
P08069	Q9H4M9
P01242	P08887
P38405	Q8N0Y3
P23396	P25963
P31749	P42336
P12931	P35568
P54725	Q9H814
P84077	Q9Y2W2
O00329	P62873
Q14209	Q14566
P30101	Q12805
O95793	P62241
O14526	Q05516
P08254	P35625
P10147	P49682
P12931	P26373
O15111	P55957
P18146	Q9H845
P16144	P56539
P42224	Q9Y566
P08670	P63104
O95049	O95471
P01106	Q9Y5L0
P18077	Q9UNX3
P50914	P61313
A6NIT4	P01589
P23508	P60900
Q9UBB4	Q9Y2Q3
P30793	P53779
P0CAP2	Q8IWZ3
Q13573	Q9UMR2
O75489	P01106
P09874	P22415
O43312	P42858
P20823	P35222
P51654	Q9H1J5
P06213	P62993
P04183	P52943
P27348	Q7KZI7
P30050	P62829
Q13873	Q13976
P17066	P19838
P67775	Q9BXT2
Q14643	Q9Y6F6
O14827	Q8TD86
O00221	Q9Y243
P62910	Q96BK5
Q8NHQ1	Q9H7E9
Q13315	Q5SSJ5
O14492	O60674
P15153	Q9Y6W5
Q15369	Q8WXH5
P09874	Q02539
O75569	Q16637
P08779	P18146
P08243	Q00403
Q9BZG8	Q9Y5S9
P52948	Q8N1F7
P33993	Q9HAW0
P19875	P49238
O00459	Q8IZP0
Q96CV9	Q9H1Y0
O96019	Q9ULG1
P37173	P67775
P62987	Q86WV6
Q7Z353	Q9GZS1
P02462	P05556
P29459	Q8N6P7
O43791	P35638
P45984	P61952
P09486	Q8NAF0
O00401	P62993
Q14289	Q8N5H7
P21860	Q9HCE7
P42166	Q93009
P62875	Q9H1D9
O60861	P05388
P17028	Q14194
P49736	Q7L590
P49286	P53621
O95257	Q9P2H0
P20309	Q5JWF2
406971	O00716
P16333	Q9NQ76
Q15645	Q9UHY7
Q92918	Q9H2G2
P31689	Q13077
P21333	P63252
O95989	P27695
P58753	Q06187
P01889	Q9NZI8
O15428	P10636
P68366	Q96NA2
Q92769	Q9C0K0
P61296	Q92905
Q00975	Q9HAV0
Q02363	Q92858
P01112	Q8N431
Q9BVN2	Q9Y4K3
O00463	Q92569
O43908	P01889
P32456	Q15102
P38936	Q99741
O60341	Q12873
P16471	P52735
P08069	P63244
P49790	Q15796
Q08380	Q14164
Q13748	Q14164
O76081	P46459
Q04206	Q92993
Q14512	Q9NRR5
P05106	Q14031
O14920	P12931
P00533	Q15811
O60237	Q01449
O15264	P30305
P22612	Q06710
P62829	P83881
P54727	Q92466
O15230	P18084
O14862	P10914
P28324	Q16539
Q12947	Q9H2G2
P15927	P60510
P49840	P61981
O14867	P38398
Q13315	Q13769
Q8N8D1	Q99689
Q8N6P7	Q9NPF7
O75159	P10912
P55327	Q96J77
P49005	Q9BY77
Q9C086	Q9Y265
P68431	Q96EB6
P56181	Q92561
O00238	Q6KF10
P11047	P17301
O95267	P61224
P35228	P37231
P62807	Q96BK5
P43355	Q9NR46
Q13467	Q92765
P60900	Q9Y478
P08243	P18848
P05387	P42766
O75306	P19404
Q12931	Q13485
P02768	Q9UBP0
P19525	P52564
P19525	Q9NZM5
P46109	Q9Y4K4
Q16512	Q9P212
P11279	Q96CW1
P05161	P17947
P32927	P40933
P62136	Q7Z2W7
Q9NX70	Q9UMS4
O75578	P22105
P42338	Q92569
P84243	Q15542
P19419	Q16539
O43676	P03886
A1A4S6	P60953
Q16576	Q9BTC8
P35637	Q08211
P01100	P45984
O00311	Q9UBU7
P54253	Q5TGY3
P42568	Q8TEK3
P06241	P68366
P42224	Q06413
O95398	P08754
P26038	P60568
P42575	Q12933
O15264	O75582
P04003	P0C0L5
P08514	Q13753
P05556	P56199
P16520	P63096
Q15173	Q96Q15
P22681	Q9Y2R2
P08670	Q96GX9
Q96A72	Q9BZI7
P62136	Q5TID7
P04899	P25025
P06241	Q07889
P54259	Q9Y3T9
Q9BW71	Q9NUQ8
O00238	P27037
P78383	Q92609
O94761	Q14691
P54284	Q15172
P07900	Q16543
P32121	Q00987
O15164	Q5VVX9
P04637	Q16659
P30260	Q8NHZ8
Q7Z5H3	Q9H4E5
P08708	P23396
O60244	Q71F56
P08107	Q13233
Q14802	Q16659
P04183	P38606
P22612	P63211
O14777	Q9Y6D9
P05412	Q16534
P19838	P50750
P22455	Q9HCE7
O00755	Q9ULV1
Q15746	Q9BUA6
P45983	Q0VDF9
Q15323	Q9ULA0
O43278	Q96IP4
A6NIT4	Q8IU57
P18146	Q93070
P17535	P56279
P05771	P50151
P10826	P49715
Q92845	Q9BV47
O95503	Q06587
P29728	Q9HC29
Q15365	Q8TBK6
P54646	Q9C0K7
P22612	P52565
P32121	Q8NGU2
P22626	P98179
O60508	P61978
O43156	O75365
P10145	Q15654
Q15047	Q4VC44
P01111	Q13009
O75365	Q6P996
O43504	Q5T3J3
P17693	P43630
P34947	P35372
P14635	Q4G163
Q8N6P7	Q9ULV8
P30480	P52907
P27361	Q15256
P23508	Q9H3N1
P20073	Q71U36
Q15573	Q53T94
O95471	P56746
O14920	Q9Y616
P46776	P61927
O95221	P35626
P22694	Q02750
P27986	Q9HAV0
Q8IUC6	Q9H6S1
P21246	Q9BTY7
O95785	Q16637
P04626	P28482
P12931	P42229
Q16891	Q9BXP5
P18084	Q08043
26012	Q12988
P46781	Q9HCK5
P0C0S5	Q8IXK0
O60603	P38646
P60709	Q9UHV8
P13010	Q8IW19
P46782	Q00653
P42677	Q00005
O00505	P26367
O95336	Q01844
P30450	Q13241
O43294	P62942
Q16637	Q99459
Q00005	Q5VY09
Q9BTY7	Q9Y3C7
P10415	Q13625
Q99466	Q9Y219
P42226	Q9Y6Q9
O00629	P32121
Q03468	Q9HCS7
Q969Q6	Q9UPR3
Q969T4	Q96A37
P10147	P25025
P12931	P18433
P0C0S5	P0C1H6
Q13257	Q9UJX3
P62306	Q13243
Q7L1Q6	Q92611
P02647	P54829
P63208	Q02224
P35354	Q04206
P04440	Q9NQC3
Q13573	Q9BZK7
Q2M3C7	Q6P996
P19419	Q9Y3A3
Q8TEM1	Q9BW27
O95402	P62875
Q8NES3	Q99466
P16333	P60763
O94916	P07900
P31947	Q70EL4
P01732	P13747
O76071	Q9Y3D0
P15336	P17252
P67775	Q13541
Q16659	Q5VX71
P17980	Q9Y5K5
406977	P08581
Q8WYH8	Q9BPY3
P45983	Q07890
P04183	Q96EW2
P37231	Q15788
P19784	Q9UKI9
P01889	Q9BXR0
P11142	Q6WCQ1
Q14626	Q8IU54
O00141	Q15008
P12236	P22607
O43915	P35916
P17024	P54257
P55268	Q496J9
P35222	Q14526
Q9UL18	Q9UNQ2
P53992	Q99459
P63165	Q03518
O15552	P63096
Q13131	Q16875
P02545	P25067
P06734	P42226
Q08462	Q16566
O43318	Q9Y4D1
P10914	Q9P2K8
O00329	P36888
P01111	P22455
P14672	P54646
Q76FK4	Q9HB90
P63208	Q9Y297
P19838	P63151
P51686	P55774
O15527	P07384
P0C1Z6	P62805
O75964	Q15714
P14778	Q04206
P24394	Q9UBD9
P31946	P78362
O60610	O75554
P41221	Q8N474
O43182	P08134
P38398	Q9Y4A5
O00459	Q13393
P12270	Q8TEM1
P22736	Q13162
P49674	P63104
Q99459	Q99996
P11142	Q01201
Q9H0C2	Q9Y277
P15153	Q05513
P13987	Q6WCQ1
O75420	Q9UMX1
A6NIT4	Q14626
Q10586	Q15393
Q13144	Q9NR50
O95983	Q9UBB5
Q12986	Q13247
P51965	P78317
P12931	Q9UL51
Q01094	Q14201
P03901	P56556
O95831	Q9Y3Q8
Q05655	Q07021
Q16763	Q9BYM8
Q9HAU4	Q9Y5L0
P98095	Q9NYG5
P04406	Q9Y490
P10914	Q13263
O15516	P68431
P08648	Q9HBI1
P68400	Q9UKY1
O00264	Q86Y56
P57678	P63162
Q08211	Q13573
P62191	Q9Y5K5
Q99459	Q9HCK8
Q04206	Q96L73
O60260	P62253
Q06455	Q9UHD0
Q495A1	Q92692
Q16594	Q8NEM7
Q15645	Q9NRQ2
Q13261	Q8IZI9
Q08209	Q9BS18
P16671	P35443
O95180	Q9Y2W7
P11166	Q16665
P62158	Q86XI6
O75334	Q13136
P40337	P51149
O43521	Q9NP97
P07910	Q8IX12
P08620	P21802
Q7L576	Q9NYB9
O43395	P55081
Q13228	Q9Y2S7
O15264	P27824
P54646	Q92574
O15144	Q92747
P17181	Q99873
P18146	P55263
P16333	Q8WX92
P18564	Q14192
P55854	Q16644
P48634	Q9UI95
P21802	Q92914
Q9BV47	Q9Y496
26765	P49715
Q96AX1	Q99459
P99999	Q7Z419
P42768	Q8WV41
A0JLT2	Q9NVC6
P13569	Q9NZB2
P17252	Q05586
P08754	P49796
P15882	Q8IXI1
P10244	P78396
Q08945	Q14566
P17301	Q92569
P46781	Q13233
Q01780	Q8IZ52
P53804	Q6VMQ6
P05109	Q96ID5
P30480	P49411
P33316	P62993
P78368	Q96NL0
P49023	Q9ULH1
Q15172	Q7Z3S7
P51686	P78423
P07737	P50552
P62879	Q14451
Q9NRL2	Q9UIG0
P19419	Q6SJ96
P30876	Q8WVC0
P47914	Q02543
Q6DKJ4	Q9UGP8
P19174	Q13087
O15264	P04049
P09919	Q8N6P7
Q8TAQ2	Q92922
Q13546	Q9BYM8
P18146	Q96A33
Q13315	Q15776
P13688	P49023
P05556	P07948
P29460	P48551
A1A4S6	P17081
O75251	O95169
P16220	Q8N461
P56537	Q9UH03
P62837	Q96A37
P98170	Q15843
P23497	P63279
O95139	Q9HC24
P31751	P98170
Q13547	Q13573
O43915	P11362
O15315	P62805
Q13263	Q15435
Q13315	Q5THK1
P48634	Q10570
O14594	P21246
O60941	P37198
347745	P11021
P04626	Q96RT1
P51955	Q12834
Q92934	Q9P286
P62333	Q14997
P04183	P05060
P21281	Q13510
Q13573	Q8WX92
P31431	Q9BRJ7
Q13387	Q13625
P10147	P41597
O14920	Q02790
P22694	Q16816
Q13435	Q9Y333
P25054	Q12959
P35626	Q8NGS8
Q04206	Q13464
O14718	P36897
P30480	P41250
P16333	Q16513
P22090	P62847
P09651	Q9Y572
Q99816	Q9Y5K6
O15511	P59998
Q9H9B4	Q9Y5J5
Q9NQW1	Q9Y6B6
P38432	Q8IYF1
P16104	Q5MIZ7
P19086	P34998
Q58FF6	Q9Y243
Q16610	Q9P2R6
P27361	P28562
Q6FI13	Q9UKV0
P19838	P27930
O15379	P68400
O75674	Q15269
P01127	P16234
Q01094	Q6UWW8
P19338	P35579
P30480	Q7KZF4
Q15907	Q86YS3
P23508	Q15599
P18848	Q9NR55
P49736	Q9BXI2
Q06265	Q8TF46
P36542	Q9UL18
P28566	Q9UK08
O60282	P67870
P0C5Y9	Q13547
O00141	P61247
P53779	P63000
Q96KM6	Q9UBW7
O43918	P13010
P62913	Q9UKV8
O15264	P01111
P15153	Q5JSL3
Q09028	Q9Y294
O75489	P51970
P01889	P61970
P06748	P42771
P05013	Q9HC73
P16333	Q96EV8
P58400	Q8N0W4
P0CG48	Q06587
P20719	Q15672
406955	Q9NRR4
P43121	Q9C0C9
O43597	Q07889
P58107	Q13191
P31751	Q96DZ5
O15264	P04637
P22694	Q8NER1
P62263	Q01201
P10242	P18146
P07196	Q15759
Q13315	Q14151
P26373	Q9UHD2
Q3ZCM7	Q9BQE3
O43707	Q9NZJ4
P46092	P78423
P22392	P53396
P62805	Q9Y4A5
P20963	P42229
P17612	Q9NP71
Q16659	Q9HBH9
P05388	Q9Y6K9
406901	Q9UL18
P10586	Q96KM6
Q15291	Q5QNW6
P63098	Q9UIK4
P61088	Q8N8N0
P62249	P62269
P11215	P42336
P05106	P26006
P62993	Q96KQ7
O95295	Q6QNY1
O00445	P19388
P46531	Q8IZL2
O14920	Q13489
O95786	Q96EQ8
O95999	P61088
Q96QK1	Q9Y4K3
Q8WV22	Q9NXX6
P48549	P63096
O60925	P10589
Q05513	Q15334
P23508	P61289
P67775	Q06190
P83731	Q9UL18
P30084	P63104
Q13535	Q15648
P07333	P42336
O60258	P22455
P16104	Q32P28
Q9UBY9	Q9UJY1
P40855	Q9UBJ2
P56545	Q9UBG7
P30084	Q9HAU4
P12980	Q9UHG2
P35580	Q96A32
O15230	P08648
P63104	Q9BQA1
P15090	P60709
P53350	Q9H8V3
O60671	Q9UIF7
P54257	Q9NQZ2
P01583	P05067
P60953	Q13017
P06400	Q9UQ80
Q9Y239	Q9Y2Z0
P09629	P13010
P62266	Q96B02
Q8NAC3	Q96F46
P22612	Q13733
A6NIT4	Q99665
P19878	Q02556
O14641	Q96MT3
P38405	Q8NGJ5
P12755	P68363
O15031	Q9NTN9
P16871	Q14289
O00585	P00505
Q9UIF9	Q9UPN9
P30876	P36954
P22694	P61586
P61077	P62987
Q01130	Q13247
Q04900	Q9ULV0
O14904	O96014
P42224	Q00005
P21673	Q8TBB1
O14654	P27361
Q16543	Q9Y4K3
P24666	P43403
O95433	P62333
O94776	O95983
Q13315	Q96EP5
Q6UXF1	Q99962
P02768	Q9H7N4
O95409	P21728
P25445	Q15628
O75716	Q14680
P18754	P52742
P45984	Q8WXG6
Q13148	Q13573
O43318	Q16543
Q10588	Q13237
Q8WVZ9	Q99728
P38936	Q8WYH8
P16144	P29353
P01303	P08908
P52757	Q96L33
P51970	Q9UI09
P08708	P35544
Q8IYK4	Q9UMX0
O14775	O14827
P68400	Q13426
P21673	Q9UKR5
O15162	Q8WV24
P16070	Q9Y6N6
P48051	Q9UK08
Q00613	Q05639
P51532	Q9UKL0
O00273	P51124
P29459	Q92985
P61604	Q92956
P52209	Q14164
O15111	Q16695
P07148	P37231
P01106	Q5XUX0
Q70SY1	Q92793
P03372	Q9BTC8
O75716	Q9Y675
P12980	Q9P0M9
P13987	P21926
P38484	Q8WXH5
P06400	P67775
Q13315	Q9UBD5
Q05513	Q96RI1
P17676	Q05195
O00144	O96014
O15067	Q99623
P10276	Q15648
P19838	Q13158
P29459	P32927
Q14181	Q8IU60
P06748	P51003
P00519	P20810
P01889	P26927
P27482	P51817
P16455	P22314
P16333	Q9UHD2
Q92547	Q99638
P61077	Q9UBS8
Q7Z5R6	Q9Y4G6
Q13769	Q9GZY0
P27361	Q15121
Q15583	Q9NVU7
P01106	Q2KHR3
O15265	Q16594
A6NMZ7	P18084
P35228	Q99836
P35221	P63267
P05412	P10276
P62714	Q13936
Q14191	Q96S55
Q05086	Q16611
O00459	P04049
Q09472	Q9Y3F4
A0JLT2	P62487
P21673	P61604
O00308	Q9NR12
P0CG47	P10244
P41235	Q15648
O60216	Q29RF7
P07910	Q15287
P22087	Q9BXL5
Q00987	Q9BQE3
Q5VTD9	Q9UJV3
P42025	Q14203
P27348	P38919
P31749	P62140
Q16891	Q96CW5
O60925	Q15910
Q01130	Q14683
P04085	P06213
P41240	P49023
P14616	P62993
O75165	Q13573
Q96A72	Q9NP66
Q96BK5	Q9Y283
Q8IY92	Q9Y4B4
P30279	P42229
P41235	Q9BTT4
P25025	P25098
O75925	P42226
O14904	Q96HF1
P67809	Q00005
Q14164	Q92922
P02462	Q9UKX5
Q96A08	Q96DB2
P98170	Q04206
P43489	Q12933
Q13158	Q9UBN6
O43741	Q96A54
O15360	Q13813
O95402	P19387
P60953	Q14CB8
P12004	Q16254
P48730	Q5SW24
P08708	P62854
P62136	Q96SB3
Q13547	Q9Y230
Q9NRI5	Q9NV70
P28566	P63096
P22362	P51684
P31749	Q04912
P19174	Q9NQ76
P13232	Q99062
P35626	Q8NGI4
P16220	P22301
P08069	P49913
P62487	Q9NWA0
Q96QU1	Q9Y6N9
P38405	Q8NHC8
P07315	P43320
O43678	P17568
P21815	P23229
Q15172	Q9NY47
Q13616	Q9BT78
O14490	P16333
Q13698	Q16558
P57087	Q04759
P20023	P60033
P11309	P34896
P31269	Q13485
O95777	P14678
P36956	Q02363
O75581	P49674
O95622	P17612
P61201	Q7L5N1
O43301	Q13573
P08887	P22301
O95251	P49674
P32881	Q9HBE5
P25054	Q15691
O75197	P56703
Q8NHZ7	Q9UBB5
P10145	P18827
P15880	P62280
Q8TCU4	Q96KG7
P22681	P40238
P53779	Q16600
Q07890	Q96RF0
P46092	Q99616
P40337	Q15459
P14598	Q9Y5S8
P18848	P51812
P41594	Q14957
P19793	P61201
O43147	P62851
B1A4H9	P78552
P06241	Q06124
P53539	Q16539
O60684	Q9NVS9
P63208	Q86XK2
P48723	Q9UHD9
Q15303	Q96J02
P05013	Q99062
P48729	Q9UJU2
O95685	P06400
O00571	Q9BYX4
P46778	Q9UQ80
P45973	P83916
P08620	Q07890
P16885	Q9UN19
P62424	P62829
O43318	Q9UGJ0
406884	P01116
Q13501	Q15628
P15153	P85298
Q9H2X3	Q9NZN5
P46781	Q99558
P0CG48	Q92731
P84243	Q8IZL8
P03891	Q86Y39
O43556	Q92629
Q70Z53	Q9NX46
O00141	P48048
P01374	P05162
Q12873	Q8N2W9
P51965	Q6UWE0
P45983	Q01538
P16520	P45983
O00459	P52198
P14635	Q13526
P08246	P17676
Q13573	Q92900
O43281	P62993
P04637	Q15102
Q9BWD1	Q9Y478
P40424	P49639
O14639	P31947
P19388	Q9GZS1
P29992	Q9UNK4
P58107	P62316
P57729	Q15797
P62249	Q96BK5
P05026	Q13237
P28482	P54829
Q01844	Q14576
Q5VVX9	Q9BWF2
P00519	Q9H2X0
Q12933	Q9UNE7
A8MT69	Q9HB96
P01889	Q9UQ80
P40337	P62942
406886	P01111
O75365	Q92538
P49841	Q06330
P49810	Q99466
P38405	Q8NGC6
P54920	Q13190
P47914	Q92901
P40763	P62136
P24468	Q13227
P39687	Q01105
Q8TAD8	Q8TBK6
P01571	P52333
P35268	Q99558
P49792	Q9Y613
P14174	P29372
Q96Q15	Q9H0W8
Q5VTD9	Q9UBX5
P62310	Q9BQA1
P62714	Q5VSL9
Q96HR3	Q9NVC6
Q13432	Q9H0Q3
P61587	Q7Z5H3
P28221	P50150
O96013	P36957
O00151	P16871
O00222	Q9P2W3
P35998	Q16401
P01566	P08887
O94805	P38398
P16520	P42336
O95644	Q05215
P01857	Q14773
O43353	P63261
Q01831	Q12824
P45983	P84022
P84103	Q13242
P61077	Q9UPQ4
P42345	Q07817
P08670	Q9GZT8
P48382	P61018
P35221	P35609
P01023	P61224
P11309	P52630
O75365	O95831
Q9H2G2	Q9NZV5
P01344	Q16665
O15297	P04637
P33991	Q15843
Q9BUZ4	Q9HAU4
P06241	P15586
O75376	P24468
P17612	Q9UKL4
Q14197	Q53H12
P22612	P25963
P10599	Q06546
P49790	Q96EE3
O15042	Q13595
P05106	P21815
P27695	P39748
P32927	P42338
P63098	Q9UJX5
P49368	Q13151
P15882	Q92730
O00303	Q13347
O00206	O60603
P08588	P34947
O43918	P00519
Q9H0D6	Q9NRI5
Q13315	Q96QR8
Q03518	Q9H553
P24394	Q969D9
P0CG48	P23246
P30480	Q12904
406987	P55287
O14818	Q9Y478
P61981	Q9Y4H2
P06239	Q13432
Q96KP6	Q9Y6K9
P15692	Q02763
P37840	P51693
P57087	P62714
P11215	P15498
Q14686	Q15291
O00305	P22694
Q13315	Q9Y6J9
P04792	Q15139
O14497	Q6STE5
P29350	Q02556
Q5EB52	Q6UXH1
P60953	Q7Z6B7
P04141	P27361
P40337	Q01469
Q71UI9	Q99877
407040	P04198
P01567	P23458
O14503	P08670
P32121	Q6IF00
O14980	Q9UL18
P02730	P18031
P38398	P52701
O43318	Q9UBE8
P13725	Q8IU57
O75084	P56703
P78527	Q14562
P32969	P83731
Q8WYR1	Q9HBW0
P61586	Q9H2X3
P15153	P46940
P01871	P12018
P62826	Q9UI26
P12814	P18206
P19235	P40933
P42574	P67775
O60508	Q08211
O15264	Q15181
P30291	Q9UKB1
P19174	Q96EV8
Q13547	Q14938
P02458	Q13683
O95163	Q14204
P41597	Q15835
P01569	P01589
P06241	P43405
O96013	P46734
P63010	Q15811
O00487	P62191
Q99755	Q9Y6U3
Q07890	Q13191
P84103	Q9Y490
P02743	P11226
P41968	Q8TCY5
O43292	P05187
P53779	P99999
P15923	P55036
Q13596	Q92890
P06681	P48740
P06753	P51911
P02458	Q05397
P16278	P53350
Q99459	Q9Y6G9
P63098	Q9UJX2
P01243	P56537
O95467	P50150
O75150	Q13535
Q96LZ3	Q9NZT1
P0C0S5	Q9Y5T5
A0JLT2	Q9Y2X0
P0CG48	Q9H160
P17980	Q92597
P05771	P61981
O76070	P16035
Q96D42	Q9NRR5
O43516	P68032
Q9UGI9	Q9Y376
P21796	P49841
P19838	Q9H257
O94806	P05771
Q05655	Q3MJ16
O15211	Q14194
Q13535	Q9UHY8
P20226	P61978
P01241	P11177
Q13315	Q9UKM9
Q15796	Q9UQM7
P63010	Q9UGJ1
P30480	Q9Y265
P18564	Q8IZC6
P35968	P98077
P31749	Q96S44
Q01860	Q9H9S0
P12757	Q8N3E9
O14727	Q9NZJ5
O75165	P49841
P07910	P62993
P16234	P46109
P57721	Q9UKA9
O15226	P41182
P04150	Q05516
Q86U06	Q96PU8
P07437	Q9Y572
P05015	Q99665
P01106	Q15813
O75528	P04637
P05783	Q04695
P68363	Q00005
P08651	Q0D2J5
P35626	Q8NGC9
Q99459	Q9NPJ6
Q13243	Q14103
Q16659	Q96N66
O60716	Q6IQ23
P62906	Q92901
P41134	Q99081
A8MTJ3	Q7RTX1
P27695	Q13569
