#node1	node2
O60229	Q5VTD9
P59768	Q9UBS5
P0CG48	Q9Y5X1
P30504	P49591
P00533	P11021
P22061	Q12873
Q9H0E9	Q9Y4A5
Q15788	Q9UL51
P49207	P63173
P29597	Q8WXH5
O00422	Q969V3
P35626	Q9Y585
P37231	Q9UIH9
P43360	Q9HAV4
O75716	P63162
5512	Q96SB3
P15260	P23458
P07900	P19525
O43809	P26641
O75674	P00533
P13942	P20073
O60739	P67870
Q15369	Q15370
Q96B97	Q99963
P62993	Q92953
P63000	Q15759
P01106	P54725
Q14197	Q9BYC9
O60508	Q14683
P46019	Q9H7J1
P17980	Q15008
Q9UDY2	Q9UI47
Q12766	Q16637
Q3ZCM7	Q96AH8
O75461	Q01094
P33778	Q9UBN7
P09237	Q9UJU2
P07910	P38159
Q14919	Q9NRF9
O95716	Q96QF0
P01106	Q9UGL1
P01106	Q9NYV4
Q92466	Q9HAW4
O14543	P08069
P00533	P05019
P62899	Q9Y3U8
Q9H1R3	Q9P286
P04155	Q9NYJ8
P32121	Q8NGD4
Q13207	Q92597
P11229	P62873
P02775	Q16659
P29992	Q13255
P41250	Q9Y4K3
O43390	P06241
P10275	Q9UNE7
Q13698	Q9Y691
P40818	Q9NZZ3
P08047	Q13952
Q13501	Q16543
Q9UK45	Q9Y333
P49454	Q9UM73
Q05519	Q15365
P17844	Q68CZ2
O15264	P30153
Q13315	Q8TD55
Q10588	Q13237
O15239	P03901
P23508	Q00059
A5D8V6	Q9UGN5
P01106	Q14155
O00468	Q5VTD9
Q8NA54	Q99750
P52758	Q9UET6
P55210	Q9NR09
Q13490	Q9NP84
O95201	Q5EB52
Q08117	Q9Y3E5
Q9BQ66	Q9UQ90
P36406	Q13263
Q9H981	Q9Y230
P21452	P30679
P01106	Q13571
O75800	Q96BK5
Q02556	Q13105
P98177	Q96BR1
O43741	Q16526
P13569	Q07157
P19320	P31269
O14775	Q9NQ66
Q92844	Q93009
P07384	Q00535
P49841	Q07820
Q5JY77	Q9BUZ4
P29590	Q00987
407026	P02461
Q14627	Q8WXH5
Q12906	Q9UL18
P63104	P63261
P06493	Q12888
P33993	Q9Y4K3
Q9NV56	Q9UBU8
P84022	Q9HAU4
Q92542	Q9Y219
P43243	Q15365
P51686	Q16627
O00499	O95219
P08588	Q8TDG2
P62269	P62280
P11387	P12956
O60244	O75448
O15379	Q969R5
Q99750	Q9GZM7
P14635	Q9H1A4
P62837	Q9C040
P39656	Q8TCJ2
O60566	P56524
P38936	P47897
Q6W2J9	Q93009
O75937	Q92620
P03905	P62993
P01574	Q9UHF4
O95067	Q13042
P03901	P03923
P51671	P60174
P25963	P63208
P02458	P31431
O00327	P49840
O60732	P78358
O15264	P07195
P01127	P29317
P10644	Q9H0R8
P26951	Q13191
P33778	Q96QV6
P52294	Q9GZX7
O43237	Q3ZCM7
P56645	P62877
O60936	P04637
574457	Q9UBE8
Q14839	Q86YP4
P22736	Q8NAF0
O96000	P56556
P07910	Q9NR30
Q86YM7	Q9NSB8
O60861	Q9Y6W5
Q86X95	Q9UBG7
O43561	P12314
O14508	P10912
P52815	Q14164
P23458	Q969J5
P33241	Q9H2X3
406906	P13591
P26038	Q14242
Q15008	Q16082
P04637	P55212
407021	P56279
P17252	Q68DD2
P02461	P18564
Q01130	Q9UBN7
Q96LZ3	Q9UJX3
P34810	Q15306
P51948	Q86YV9
P26006	P35443
O95400	P63162
P01876	Q6PD62
P49711	Q9BQS6
Q13547	Q96A08
O60603	P38646
Q13415	Q9UBD5
P61587	Q13153
Q53ET0	Q70SY1
P15056	Q8IVT5
P62910	P84098
Q96DU9	Q9UFF9
P27986	Q13285
O14775	P42336
O75376	Q13547
P01106	P08579
P62249	Q99558
P06493	Q92934
P06493	P30304
P32121	Q8NGK9
P52564	Q14203
Q13153	Q969X0
P62875	Q9BTT4
Q96T88	Q9Y6K1
P60709	Q9UM73
P49736	Q13415
O14964	Q5VTD9
P21731	Q13162
P16220	Q86YV9
P07900	Q15185
P61247	P62854
P07949	Q99963
P32121	P58182
O43809	P33240
P21283	P62330
P38405	Q8NGD2
O43809	P04222
O00206	P63000
O60783	Q9NY93
O75365	P25205
Q53ET0	Q9UGI9
P16144	Q14315
Q16539	Q9BRR9
P29400	P98095
P23025	Q9NS23
P01889	P15311
Q01844	Q8NDC0
Q13432	Q9BXR0
O60739	Q9UBQ5
P35998	P51665
P21980	Q96KM6
O96014	Q14332
P62857	Q96BK5
P16104	Q13619
P01106	P17676
O95221	P32121
P62310	Q9Y4Z0
P01258	P30988
P09471	P12931
O15520	P00533
P18146	Q8WXH6
P35680	Q4U2R8
407018	O00628
Q9BQ66	Q9BXY8
P57678	Q9HAW0
P09211	P16871
P42771	Q9H1Y0
Q04759	Q9P212
O43707	Q15599
P27482	Q08828
P62837	Q14258
Q14197	Q8NFF5
P52294	Q9NX58
P32121	Q8NGN4
Q15020	Q15287
P16871	P52333
P14859	P55347
Q6P4R8	Q6PI98
P19793	Q9NRR5
P07814	Q8IXH7
P51532	Q68CP9
407008	P25791
O14543	P78552
P61812	Q8NER5
P29274	P35609
Q04917	Q9UK53
O94906	Q96DI7
P19086	P47712
P55210	Q15843
P11940	Q8NDV7
P01112	Q9NS23
P60709	Q96A32
P04406	P27540
Q8TBB1	Q96KQ7
P23229	Q13797
Q13363	Q9H171
Q14197	Q6IN84
P10827	Q92831
Q00535	Q13153
P38405	Q8NGS1
P62913	Q9UNX3
Q15029	Q15393
P07099	P23511
P17931	P25445
Q96I25	Q99459
P0C869	Q03113
Q9UBE0	Q9Y4K3
P18146	Q9H7P9
P04637	P20073
P11802	P40305
P08123	P18827
Q8IUE6	Q96DB2
B1A4H9	P23458
P05556	Q17RW2
P01871	P02751
P35626	Q96R09
O14617	P84077
P45973	Q9BXL5
P15923	Q02535
P19838	P22301
P53779	Q86UL8
Q05513	Q9NQZ8
P51684	Q15835
O00238	Q04323
P04629	Q9Y4K3
P08729	Q16695
O00418	Q15418
O14744	P54105
O75569	Q16637
Q12933	Q9BRK4
P53778	Q16644
Q16629	Q86U42
O15379	Q96EK4
P54646	Q16877
P33778	Q93077
Q9HB71	Q9Y478
Q02156	Q07812
P00441	P04637
P62136	P62955
P52198	Q7Z5H3
P19793	Q2M1K9
P08620	P21802
Q15329	Q16254
P35916	P49765
O43516	P68032
Q01844	Q13601
P62805	Q12824
P19235	Q8WWM7
Q01344	Q13007
Q9NZH5	Q9UJX5
P35225	Q01113
Q00005	Q14289
P01111	P08581
P0C1H6	Q8IUE6
O95400	P22626
P61964	Q8N257
P13010	P49715
Q13243	Q13573
Q00005	Q13162
P01889	Q13347
P08047	Q9BYW1
Q8TB52	Q9HCE7
P68366	Q3ZCM7
P22626	Q01130
P00533	Q7Z6G8
P00750	P05121
Q8WWH5	Q99459
O43143	P31946
P21673	Q92993
P03372	P15531
P09917	Q8WUH2
P31943	Q92597
7012	Q9BUR4
P20226	Q16533
P51784	Q01201
P07550	Q5TCQ9
Q9NQR9	Q9UGJ0
P05556	P61224
P21281	Q9NVJ2
P08670	Q9BZW7
P35659	Q10586
Q13936	Q9UBI6
O75626	Q9Y6W6
P04083	P47712
Q13315	Q4JDL3
P55072	Q8TAT6
P00533	P11142
P51532	Q01628
P29590	Q9NS56
Q01082	Q13813
P19404	Q16795
P17844	P20936
P60953	Q9NSV4
Q03135	Q16881
P36406	Q9Y6K9
P17252	Q13526
P05556	Q8WWW0
P25098	P35243
Q13616	Q9UKB1
P63261	Q11203
O15297	O96017
P51946	P68400
O00459	P10275
P08034	Q16625
P20339	P51149
P55273	Q9HA65
P61981	Q0VF96
P04899	P47712
P17612	Q14643
O75674	Q86YL7
P63000	Q9BYG4
P17301	P53708
P51532	Q01196
P14625	P30291
O43290	P55081
O15264	Q9NQ31
P51681	Q9Y6G3
P08581	P12830
P06401	Q9H467
P10721	P98077
P45984	Q12968
Q13315	Q86XL3
P61247	Q9NR30
Q9H2G2	Q9P1A6
O14654	P49286
P30304	P63104
P51684	Q99616
P06730	P42704
P01116	Q8WWW0
P19105	Q15746
P60709	Q8TF72
P62633	Q8TCT6
Q13571	Q96PU5
P04183	Q9HB58
O00499	Q05193
P52757	Q07890
O00626	P19320
O60477	P10275
P63261	Q15628
P37840	P49841
Q6ZUM4	Q8IXI1
O14757	Q06609
P84022	Q01543
P32121	Q8NGX9
P01106	P11362
O00716	P51532
P01225	P58012
P07949	P29353
P02768	Q9Y259
O15297	Q01094
P47928	Q9NQB0
Q99879	Q9Y5B9
P09693	P48736
O00501	P56748
P29590	P62913
P53779	Q13115
P46937	Q07812
P13631	P19793
Q9UI95	Q9UJX4
Q01130	Q15287
Q9UQ80	Q9Y478
P61586	Q96FW1
P06400	P17676
O00463	Q15750
O15360	Q9NPI8
Q16513	Q96JN2
P31943	Q15427
P12643	Q9H2X0
P02545	P36956
O00206	P08571
P08729	P62316
P40763	P62136
P21246	Q86U06
P09693	P42338
O94916	Q13554
P10275	Q92769
P12931	Q9Y6Q6
P51693	Q15714
P49716	Q969D9
Q13625	Q6ZUJ8
Q96PU8	Q9NQZ3
P16333	Q7L0Q8
Q13535	Q8IY67
P32121	Q9Y4A9
P42338	Q07889
Q9BVP2	Q9H1I8
P15260	Q9ULV8
P18848	Q16566
O75626	Q9H334
P30050	P49207
O95139	P01106
Q9C005	Q9UPS6
P51817	Q9H0K1
O15264	P63000
P24941	P31939
P52298	Q15428
P27348	P46527
P42226	Q13263
P04233	P61073
P39023	P49207
P03372	Q13569
P19784	Q16625
Q86US8	Q9Y5P8
P62314	Q9NX70
Q02539	Q8IXJ6
P27635	Q99558
P34913	Q9UFN0
Q9NRR5	Q9UBU9
P19338	Q15653
P50150	Q15759
P16220	P31749
P24522	Q75N90
A6NET4	P35626
P28482	Q9Y6W6
P01243	P67870
P55157	Q9UQ16
P36897	Q5T6F0
P35270	P63104
O43251	Q9BZE0
O75815	P49321
P06213	Q9GZV9
Q12873	Q14839
Q14160	Q15700
P62266	P62847
P60709	Q9UPY6
P40692	Q7L8L6
O60925	Q16891
P01111	Q9UJF2
O15085	P06241
P07333	P49716
O15350	P0CG48
P04183	Q9GZT6
Q96BY6	Q9H4E5
P35637	Q01130
406979	O43521
P16070	Q04206
P21796	P60520
P09601	Q14103
P17028	Q14194
P06241	P16410
P32248	P55774
O14733	O43283
P41134	P51636
P43364	Q96JH8
P61978	Q07666
P15976	P28482
O94864	P21246
O75928	Q13426
P17181	P50591
O15239	O43676
A6NIX2	Q9NRM7
Q8IWX8	Q8WUA2
P56746	P56750
P21860	Q92529
O15350	O60563
407007	P46527
P32927	Q9UHD0
O95168	Q9P0J0
O95777	Q2TAY7
Q13546	Q9HB75
Q96G75	Q9Y2X8
P12830	Q13309
P78545	Q9UQ90
P29322	P48736
O00217	O95178
O95503	Q93009
P27986	P42681
P19174	Q07890
P18827	P25940
Q16659	Q96DB2
O75569	P29353
Q07912	Q9UEU0
P61927	P62899
P18848	P53567
Q15465	Q4KMG0
P30154	Q9GZV5
Q99877	Q9P0U4
O43913	P33992
P55854	Q8IVS2
Q14197	Q9BYD6
Q15750	Q9BXL7
P13224	Q92569
Q15303	Q9Y2D9
P08514	Q05397
P16520	Q00722
P15391	P52735
P01106	Q9UKA4
P19387	Q15560
P06756	Q9P212
P51828	Q13555
P25054	P49674
P32121	Q8NGN3
P49642	Q05639
P04637	Q8NFD5
O95999	P48729
P40938	Q13315
O14964	O75478
Q9UNQ2	Q9Y5V3
P30153	P57058
P35626	P47893
P08047	P53007
P04899	P32246
Q13315	Q8IY67
P01106	P67870
P62837	Q9Y4K3
P49238	Q15835
Q13191	Q16526
O75821	Q99613
P01889	P61160
P01215	P01233
P15336	Q04206
P11274	Q5T2W1
P49790	Q96HA1
Q96C10	Q9UPY3
Q2TAZ0	Q9UNF1
O95298	Q86Y39
O00628	O75381
P19838	Q15025
P28070	P30480
P09341	P09874
P46531	Q9Y6K9
P10415	Q9Y2T4
P19012	Q6ZVK8
P17980	P54253
P50406	P63092
P46108	P54253
P22736	Q16548
P46776	P62945
Q712K3	Q9ULV8
O95751	Q9NY61
Q13137	Q9H492
P27797	Q12824
P08575	P22681
P29353	Q13905
P51685	P78556
Q13387	Q15811
P17252	P31431
Q53EZ4	Q96HA1
O75586	P10071
O60880	P06127
P01106	P62987
P04083	Q96FW1
P16619	P51681
P25963	Q3ZCQ8
P16104	P58876
P05112	P08887
P35222	Q9UGN5
P11831	P13569
P29350	Q99665
P15516	P18146
P41586	P63211
P21917	P63215
O43809	P08621
P45984	P99999
P27361	P50607
P08913	Q03113
P56945	Q9C0H9
P04637	Q96Q15
P15336	Q6UUV9
A8MTJ3	O75916
P11362	P52798
P02647	P02766
O00220	Q14790
P04271	Q00987
Q12968	Q16539
O14544	Q14627
Q8IYB5	Q9HAU4
O00470	P55854
P63215	Q9NQ66
P22314	Q92685
P13725	P26992
Q13191	Q9UHF4
O60784	Q14919
P25774	Q13952
P61964	Q9NS73
P05387	P61353
P01137	P02458
O95149	Q13573
Q07812	Q9Y371
P11717	Q6VY07
A6NM45	P57739
P14866	Q14232
O14776	P26368
O00148	Q99459
P51685	P55774
Q16186	Q9UHD9
P01566	P42701
Q13651	Q9ULV8
Q96EE3	Q99567
Q96N46	Q9UQ35
P22681	P32927
Q13547	Q92841
P60520	Q99928
P01889	P17174
P63104	Q8WYL5
O15379	Q93079
O75369	P05106
P56746	Q8N7P3
O15439	Q96RT1
P43146	Q9HD67
P11831	Q8N196
O96008	Q9NS69
P45983	Q13077
P05362	P32927
P62263	Q00653
P62891	Q02543
P21741	Q02543
P17612	P54284
P01106	Q13191
P26038	P60568
P50570	Q8WYR1
P45983	P78527
P60520	Q9BXK5
O00470	P31269
P48544	Q9HAV0
P62805	P62877
O00329	P05556
Q92561	Q9UKR5
P40337	Q96KM6
P31629	P63104
406983	Q96JJ3
O43379	Q5UIP0
P23458	Q06187
P68431	Q9UPP1
P35222	Q92499
O95931	Q06587
P0CG47	Q9Y6K9
P20333	P35580
P0C0S5	Q92466
Q6P0Q8	Q9NRP7
P28370	Q16576
P01282	Q9NRR5
A8MW92	P68431
O43524	P31751
P01116	Q13009
P07942	Q13148
P22694	Q86UR1
O00303	Q969P5
P13010	Q96HA7
P02452	P16070
P01303	Q9Y478
Q02080	Q14934
Q14197	Q9NVI7
O43524	Q9Y478
O15230	Q496J9
O95178	O95182
Q71U36	Q9BSJ2
9757	O43586
P15498	Q8IZP0
Q8NF50	Q96L33
P19012	Q8TBB1
P27986	Q9H5I1
Q15147	Q9UBI6
P01106	Q9NTJ3
P14317	P61160
O00548	P21675
O95405	P62140
O14610	Q13972
O00193	Q13595
P05556	Q92752
P12643	Q04771
P61224	Q13094
P56545	Q9H171
P40145	Q16566
Q8N1F7	Q9Y5J5
P55210	Q13075
P22694	P59768
P62136	Q14957
O00418	Q9UBS0
Q16630	Q9NRR5
Q13285	Q9NPJ4
Q9H0A0	Q9UL18
O43597	P22681
O43524	Q04917
O43688	P46379
Q15323	Q9NR96
Q04771	Q15759
O00238	P62070
P00533	P04085
P38159	Q08170
P68133	Q9UBU8
P08754	P47712
Q99880	Q9UBL3
P48378	Q99750
O96013	P60763
P18848	Q53ET0
O75496	Q99741
O75478	O75486
Q16539	Q9Y2T4
P42566	Q9Y6R0
P63000	Q13490
P49336	Q9ULK4
P01116	Q7LDG7
P63104	Q86UR1
P63261	Q7Z406
O60884	Q9GZX7
Q14164	Q9BVK6
P33981	Q13573
P60709	Q9H9F9
P22612	P62879
P23527	Q96DB2
O00483	O95139
P41594	P63098
Q05516	Q92769
P12814	P25054
Q8NHM5	Q9BSM1
P23229	P53708
407007	P63151
406947	O00622
P16415	Q13153
P20591	Q9Y210
O14939	Q9NYA1
P46934	Q9H492
O00533	O95251
P21860	Q6S5L8
P60520	P78334
Q13158	Q9Y572
P01889	P52272
P01116	Q12967
P04637	P11388
Q5VWK5	Q9ULV8
P08708	P62847
Q15283	Q9UBI6
Q04206	Q9ULX6
O43281	O75865
P63104	Q96J92
P30154	Q13362
O14980	Q9UKV8
O00175	P32246
P23458	Q9UHF4
A6NMX2	P78344
P31749	Q53EL6
O14965	Q14511
P01106	P49711
P05141	P19438
O15263	P05204
Q13200	Q9P2S5
Q8IZL8	Q9BV38
P05783	P27348
O14827	P16520
P07333	P42566
P05556	P29400
P54259	Q9Y3T9
P01133	P29353
Q13164	Q15256
P62745	Q13009
P19878	P60953
O14717	Q9BVJ6
P05129	Q4KWH8
P53779	P54829
P27361	Q3MJ16
Q16566	Q9NZT1
P00540	P36507
O43663	Q8N6Y0
P11802	P50613
P06213	Q99490
Q09472	Q9UQM7
Q01130	Q92993
O75448	Q86YW9
Q01970	Q9UBI6
P24394	P32881
P29353	Q9H5I1
Q16630	Q9NXP7
A0JLT2	Q9BQ39
P12980	Q9NYP7
P16619	P46094
O95863	P61201
Q16531	Q9UBW8
O76064	P51965
O14640	Q05397
P18146	Q14978
P51681	Q8N138
P12956	P31751
P63162	Q07666
P17612	Q07869
P10912	P29460
P16333	P22681
O60573	Q9BQ66
P00519	Q9UIF9
P51532	Q9UKL0
O00308	Q15637
P26006	Q13751
P01100	Q07889
O60563	Q15545
Q01081	Q05519
P11166	P54619
Q16671	Q7Z5Y6
P54253	Q9BYW2
P35226	Q8NDX5
O75116	P48426
P26368	Q96PU8
P61266	P63027
406904	Q92945
O43570	Q9H079
O14733	O43318
O75400	P24347
O60925	Q96RY7
O14733	P36575
P07900	Q16665
P05783	Q6WCQ1
P04637	Q13315
P33991	Q13416
Q05516	Q9NPJ4
P62256	Q96DV4
P51681	Q9H2A7
P17301	P35609
P61513	Q13233
P67870	Q96NT0
Q12769	Q9NRI5
P23258	Q99459
P53539	P53778
P13805	P54257
P28324	Q02363
Q13753	Q14118
P01106	Q9NR83
P01100	Q16659
O43513	Q9NWA0
Q13315	Q9UNS1
Q8IYD8	Q9H9A7
P45984	P61224
O95433	P30480
Q15714	Q9Y4R8
P18054	P47712
P01871	P04183
P41586	P84996
O75478	Q8IYI6
P51677	Q16663
P35232	Q9UKV8
P02458	P09486
P11171	Q5ST30
P28749	Q13547
O43707	P68133
P06241	P46092
P12107	P26006
P48729	Q04917
Q01201	Q99731
P55072	Q9BZE9
P41235	Q13485
O15524	P78552
O43306	P22694
P08631	P21860
P62241	P62277
P25963	P78527
Q00005	Q9Y243
P53365	P61204
P09471	Q14831
Q96DC9	Q9Y4K3
Q15365	Q9UKE5
P09038	P22455
P60228	Q13347
O15145	O15511
P00533	Q13153
P12931	Q86X10
Q8N448	Q9Y6R0
P60660	Q9BZL4
P56945	P60709
P04792	Q13418
P41595	Q01668
P62330	Q15311
Q03169	Q04206
O14967	Q99965
P17252	P46527
P07948	Q7Z7K6
Q93097	Q9H237
O60664	P16220
O00257	P84243
Q13620	Q8NHY2
P36897	P49354
Q8IYF3	Q8WW14
Q7Z406	Q96QT4
O00459	P10721
P01106	Q9ULJ1
P20618	P28074
P08588	P49407
Q99459	Q9NTJ3
P60709	Q15653
P46109	Q92569
P55795	Q12986
O14733	Q9P2K8
P15923	P50553
O00327	Q16526
P18206	P63261
O15446	Q15653
P05771	P30153
P01730	Q30154
P63000	Q16539
Q92769	Q99880
100008587	P52434
Q13131	Q9C0K7
Q13573	Q8TF72
Q99877	Q9NVP2
P42858	Q99963
Q00059	Q8WVM0
O15530	Q9UBS0
P50458	P58304
P16949	Q96BK5
O75365	Q6P3X3
P15153	P52565
P23508	Q8WXF1
P21580	Q12933
P63165	Q96ST3
406905	P11413
Q13573	Q8NE71
O43353	P54652
P04004	P06756
Q07890	Q96N67
P62140	P62158
Q15287	Q8WUQ7
P18146	Q9NQX7
Q09472	Q16566
O95619	Q9H2F5
Q01201	Q92499
P18146	P48506
P24385	P50613
P63261	Q16659
O15117	Q8N8S7
P62266	Q99873
P52945	Q03014
P28482	Q16829
P17535	Q13485
O14610	O75899
P04234	P42338
O60341	Q16695
P10415	P63098
O75928	Q99607
Q12923	Q9BUL8
P11055	P60709
Q70SY1	Q9UQM7
P46783	Q09013
P42566	P62993
O43676	O75251
Q14457	Q9NYJ8
Q13123	Q15029
Q04695	Q13191
P15036	P23771
O00716	Q13315
O75436	Q96QK1
P19525	Q9UJU6
P43243	Q9NRI5
P36957	P55209
O95471	P56746
P05091	Q14197
P84996	Q03431
P35626	P41597
P01111	Q02750
P30559	Q13936
Q13315	Q9UBS4
P08700	Q5VWK5
P01133	P08138
P28482	Q13464
Q14008	Q9H2G2
Q96A08	Q9C005
Q10570	Q12996
Q06124	Q9Y3P8
P18146	P29466
Q9H254	Q9NRI5
P68366	Q15797
P46531	Q9NZ42
P01112	Q13393
P25025	P47992
P29350	P53779
P00519	P51587
P50222	Q9BQ66
Q15796	Q9H4E5
P13611	P78556
Q9H074	Q9H361
O00329	P04234
P23396	P62263
O95628	P62837
Q00839	Q15653
P04792	P08047
O60262	P49286
P18615	P61981
P08908	P63096
P10275	P40763
Q16539	Q9Y5S8
P53778	Q9Y2T4
P04004	P16144
P51116	Q9UHD2
P21728	Q9NYX4
Q02750	Q13164
Q92997	Q9BTC0
P19429	Q66LE6
Q92796	Q9NSB4
Q13485	Q9HCS4
O75626	Q04724
O95166	P34903
P27540	Q07654
O60504	Q5T5P2
P16144	Q9NVD7
P16234	P29353
O00212	Q9HAU4
P30281	Q01094
P53778	Q16690
406884	P30304
O14610	P17612
P60763	Q53QZ3
Q15291	Q9UBL3
Q8WV28	Q92918
P18621	P42766
P31946	Q86X27
P0CG48	Q00987
P35637	Q14683
O43312	P16220
P21728	P38405
P01344	P08069
P38936	P55084
P01730	P01903
P60709	Q13268
P61964	Q9NRF9
P19438	P62979
P48023	Q9BY11
P02776	P51685
Q13158	Q9UBN6
P11802	Q9UIV1
P19429	P63316
P32927	Q9NPF7
Q99877	Q9UKV0
P46094	P80098
O43889	P35638
P40227	Q9H7D0
P46937	Q9UJU2
Q9HC29	Q9Y2G2
P31947	Q13315
O94856	O95433
O14497	P62805
P17252	Q12802
Q16619	Q6UXL0
P35626	Q96R30
P29460	Q13261
Q13573	Q9BZD4
P38405	P58180
P21333	P63261
O14576	Q14451
P05112	P24394
O75934	Q13573
O75970	P78369
P07900	P31751
P62136	Q04912
Q16890	Q8IZ08
P36575	Q96IT1
P16220	Q96RG2
Q13287	Q92793
Q16665	Q99967
Q13177	Q14155
P50914	P61313
P20226	P20265
O15162	P27037
O95997	Q9UJX4
P17252	P19634
P54253	Q5TGY3
P26951	Q9P0W0
P61513	P62906
P51610	Q13105
P17655	Q9Y4G6
P08514	Q9HBI0
P00403	P62993
P01566	P19838
O60739	Q9Y262
O14576	P09467
P01023	Q16637
P02649	P26441
P23508	P25786
Q6W2J9	Q8NHM5
Q15811	Q16659
P81274	Q9BZE0
P08047	P78536
P13612	Q9Y6N6
O60828	Q9Y3C7
P19793	Q06710
P35243	Q15835
O14641	P49815
P28482	Q9Y4H2
P50552	P51617
Q92608	Q92730
Q96L33	Q9Y3M8
P52799	P54760
P02768	Q8NDX5
P12931	Q92692
P38405	Q8NGS2
O60840	Q12791
P19532	P26640
Q08945	Q14566
P04049	P62834
Q14164	Q9P0I2
P07437	Q71U36
P18583	Q15654
P61964	Q9NR33
P11488	P35913
O15198	Q96SQ5
P01116	Q07890
Q15111	Q99928
Q6AI39	Q99459
P21333	Q13554
P84103	Q15428
P40337	Q3ZAQ7
P06241	P35568
P01571	Q6UXL0
P55055	Q12873
P32121	Q15615
P06241	Q8NFP9
Q08209	Q9UJX3
P60953	Q07890
P13236	P41597
O43320	Q02763
O43187	Q9Y3B3
406984	Q9UJM3
P05067	Q9Y6R0
P32121	Q8NGD2
O60359	P51817
P22455	Q13191
O60262	P43657
P46937	Q9Y6X2
O00238	P62979
P04844	P62330
Q14444	Q96BK5
P60866	P62753
Q9NUL3	Q9P2H0
P06241	Q9BZJ6
P55036	Q9UNM6
P67775	Q13362
Q14765	Q15759
P24941	P63208
Q13309	Q16589
Q13574	Q16659
P13994	P68104
A8TX70	O75578
P20290	Q9Y4K3
P15248	Q13261
P03372	P20226
P14618	P61224
P12814	Q9UBF9
O00220	P25445
P08151	Q9UKB1
P06576	Q14451
P68366	Q96RT8
P22612	Q13224
P01889	P22234
Q03001	Q9UKE5
P32248	Q9Y258
P12271	Q92781
P56645	Q16526
Q13535	Q92769
P19438	Q9NVI7
P42226	Q9BXN2
Q01959	Q13555
Q13398	Q9GZM8
O43164	Q9Y385
P10275	Q92793
P06400	Q92543
O75531	Q96JB5
P16104	Q14103
O43353	Q13114
P11216	P46020
P04406	Q99558
Q8WUM4	Q96CF2
Q00610	Q14164
P40238	Q9NYY1
P40259	Q05397
P17252	Q02156
O60566	Q9UJX2
P54727	Q14203
P60900	Q9Y4K3
P04222	P17812
P35968	Q9NP31
P31930	Q9Y230
P01040	P07858
P10747	Q92569
P01574	P15509
P29350	P45983
O14544	P10721
O94813	Q9Y6N7
P27348	Q9UK53
P51679	Q92583
Q13643	Q15654
Q10586	Q8TAQ2
O43900	P16333
Q96RY7	Q9NYQ7
Q96FV9	Q9UHR5
O43295	P63000
P04049	P23458
P42338	Q9HAV0
P22612	Q8NER1
P21333	P45985
P20809	P26951
Q13098	Q9Y4E8
Q16539	Q9UK08
P23508	Q13011
P13569	Q9NQH7
P40692	Q8WXE1
P50616	Q15797
P51610	Q13547
O43405	P01106
O75340	P50995
P17931	Q8WUM4
O43708	P62993
Q01668	Q9NPA1
O15479	P46779
Q13535	Q15029
P54253	Q9Y3S1
P52564	Q9P286
P00533	Q92569
P51684	Q9Y258
O96019	Q9Y230
P04156	P62993
P55317	Q9Y261
P08514	P46108
P13236	P61073
P0CAP1	Q13574
Q15797	Q9BX70
P13942	Q9HCN6
Q13573	Q9Y450
P10914	Q92830
Q09028	Q8WXI9
P02746	P05155
P57738	Q13485
P00558	Q9NR46
P48736	Q07889
P05362	P40763
P07900	P26368
O15169	Q12972
Q13177	Q92730
P18206	P39748
O14641	P49841
P61587	Q14CB8
Q14674	Q14683
P60709	Q99459
P02671	P09486
Q9BVP2	Q9P2S5
Q8WYJ6	Q9H0E2
P13942	Q9UKX5
P45983	P68032
Q06432	Q13554
P35232	Q04206
P63208	Q9UKT4
Q969T4	Q96GF1
Q7Z4Q2	Q9Y4K3
P41597	Q8WTQ7
P26639	P40337
P01889	P23921
Q15043	Q86WV6
P28482	Q05513
P49736	Q8WYB5
P10398	P61224
P48058	Q14957
P01889	P58546
P60520	Q9GZZ9
O14763	P50591
Q15435	Q96SB3
Q13616	Q8NFZ0
Q6Y7W6	Q9Y2W2
O43521	P55210
P17542	Q86U70
P32121	Q8NGB6
O43765	Q13232
P49790	Q99567
P29692	P56537
P46379	Q14188
Q9UBS4	Q9UNN5
P21246	Q9Y3C0
O14788	Q8TBF2
P16220	P22694
P25686	Q13485
P45985	Q9P2G9
Q9NR46	Q9ULV8
Q01130	Q96S94
Q9NRR5	Q9UHD9
P49917	Q9H9Q4
P0CG47	P62979
O15530	Q04759
Q99623	Q9UBB4
P62714	Q9Y2T1
P08069	Q01995
Q9UHC6	Q9UPN3
P11229	P63096
O14939	P27986
P62877	Q92466
P49450	Q96GD4
Q00653	Q08211
Q16537	Q9BXT2
Q96NY9	Q9BQ83
Q13007	Q99062
P38919	Q9GZY0
O14976	O15169
Q13547	Q99878
O15155	Q13952
Q13601	Q9UL18
Q96RU7	Q9Y2X7
P68402	Q15102
P04637	P61289
574452	P60484
Q09472	Q92878
O00459	P43403
P09919	Q8IU57
P01106	Q9C0K1
P18887	P22674
Q16254	Q9H211
406979	P07996
P00734	P02671
P04637	Q99973
Q69YQ0	Q9BZE0
P27361	Q13115
P18031	P42229
P06493	Q02539
P12956	P14625
P42574	P51124
P27348	Q96CV9
O00231	Q06323
P16220	P38398
P08047	Q8IWA5
Q12933	Q8IYF1
