#node1	node2
P11233	P62714
P39019	P60866
P49760	P61981
P41091	Q9BY44
Q8TAA9	Q92997
P51817	Q9UN42
P63104	Q16827
Q9H8W4	Q9HAF1
O95251	P08670
P49761	Q9BUV0
P68431	Q9UPP1
Q6P2I7	Q9Y376
Q08999	Q6MZP7
P35346	P50542
P51571	Q9BRT8
O43497	Q14957
Q7L5N1	Q9GZN7
Q13255	Q86YM7
O43242	Q9UNM6
O14775	P63096
O14920	O15530
P09619	P22681
P61586	Q04206
P04222	Q15691
P42338	Q9HAV0
O75351	Q9NP79
P34897	P63092
P52797	Q02763
P13688	P31997
O15259	Q9NRR5
P40763	Q13263
Q00610	Q92844
Q13573	Q99832
P01567	Q969J5
O43557	P36941
P45985	Q9Y243
P54253	Q13303
P27361	Q9UN42
Q13418	Q9NVD7
P01024	P01871
P42766	P83881
P20941	P22612
O15264	P07737
P22694	P48549
O00141	P61247
Q06787	Q9UHD2
O43909	Q9H2G2
Q8NHZ7	Q92769
O00716	Q15021
O14639	Q13137
P11142	P41220
P02679	Q8WVC0
O43426	Q99961
Q9NYB9	Q9UKF5
O15534	Q99743
P10828	P39687
P26012	Q17RW2
Q01085	Q16539
P13987	Q13485
P62330	Q01813
P19838	Q14790
P10586	P35222
P09769	Q08881
O14786	P15692
Q92985	Q99836
Q13315	Q9UNE7
O60869	P01100
Q16778	Q99878
O75676	P27361
P19525	P60953
P42773	Q9NXS2
P62993	Q9UBK5
P15121	Q9Y4K3
O15131	P36957
Q96AP0	Q9NUX5
Q12834	Q9NZH5
Q8WYR1	Q99677
P61981	Q9HCI7
P78330	Q9NZI8
P54274	P61981
P18077	P62424
P17181	Q13007
P04156	P46379
Q92585	Q92793
P30153	Q9GZV5
P17252	Q05397
P15153	P52564
P04222	Q8NHL6
P62136	P62140
Q15287	Q96SB4
P29350	P43627
Q15365	Q7Z434
P53420	Q13797
O75528	Q9NS73
P46379	Q8TAA9
P16333	Q9H9Y6
O60716	P60763
P28482	Q13555
P18146	Q9H246
Q96RT1	Q9UQ13
P25098	P51686
Q8N9I9	Q96LR5
P01100	Q16659
O94989	Q9Y3A3
P18621	Q9UNX3
Q15831	Q9UGI9
P14921	P28069
O14512	Q9UHF4
Q96AQ6	Q99598
Q3ZCM7	Q71U36
P01857	P0CG05
P14672	Q00610
O15123	P06213
P29597	Q8WXH5
P11234	P45984
P26715	P29350
P55210	Q9NR09
P51817	Q14643
Q02543	Q9UKV8
P10074	Q96L11
P46063	P52292
Q13315	Q9UIF9
P06241	P49023
P05161	P09914
O15264	P62879
P17482	P21673
Q14164	Q9Y6K9
P14866	Q16629
P20226	P29375
Q7Z6L1	Q92622
P05013	Q8IU57
P32456	Q9BX70
P62979	Q9Y4K3
P40189	Q8IZJ0
Q3T906	Q9NRI5
P09471	Q9Y272
P39023	P56537
O95049	O95484
O60239	Q9NRI5
P21673	Q14194
Q02878	Q07020
Q15915	Q92858
P49841	Q8N205
P26368	Q86XP3
P30050	P35268
P04628	Q8N474
O43521	P31749
P01106	P24666
Q14164	Q96AH8
O75369	P23229
P11532	P68032
P17028	Q14194
P06748	Q86U42
P19878	Q15080
O60925	Q14590
P21246	P67775
P05120	P08311
O00483	P03897
Q14118	Q92542
Q8TBZ2	Q9BWU1
P06239	P42336
P35558	P49715
O15239	O43678
O00459	P61586
O00459	Q8IZP0
O00257	P56545
P10914	Q14765
O43182	P84095
P16104	Q99880
Q12933	Q9UNE7
P62424	Q9UL18
Q13315	Q9H2X6
P61073	P78556
Q5VTR2	Q9UBW8
P31948	Q12809
P24385	Q14188
O00329	P07359
O14512	P15260
P62979	Q14118
Q14457	Q9UQE7
P00533	P78527
O00401	Q9BY11
P40337	P43487
Q96GF1	Q9Y2X8
O15264	P15056
O14610	O15264
P38398	P78396
P08910	Q9H8Y8
O94979	Q13535
O15211	P26641
O95467	Q96RI0
O14964	P0CG48
P17948	Q99963
P15336	P31749
O95166	P48169
P13984	P19387
P98170	Q9C0K7
P52597	P84103
Q04637	Q13177
P07359	P63104
P04844	P43360
P25786	Q8N5Z5
406900	Q4LE39
Q13526	Q99708
P0CG48	Q92731
P31942	Q9Y2Q3
Q9H307	Q9UBC1
Q9NYG5	Q9UJX2
P01011	P17538
P10242	Q13813
P05783	Q06124
P49703	Q9HCE7
O95376	Q9Y2X8
P56199	P60709
P62834	Q7Z5R6
B2RTY4	Q15653
P61077	Q86UD3
Q14566	Q6IE81
P04626	Q8WYR1
O00264	P28288
Q96SN7	Q9P246
P01106	Q5T5M9
Q00610	Q9UJY4
Q9H8W4	Q9HC44
P51149	Q9H4B7
P82914	Q9UL18
O95352	Q9H0Y0
O15344	Q96B02
P22694	P62834
P12931	Q15118
Q14160	Q9GZV5
P04899	Q99759
P12830	P21980
Q00978	Q13287
Q93009	Q9P2G9
P05387	P63173
P22392	P35398
P13861	Q02952
P18084	P30101
O95067	P25208
Q14790	Q99558
P28070	Q14164
Q9GZT3	Q9Y4K3
Q13087	Q15788
Q02763	Q9NQ66
Q9C0E8	Q9HD42
O00212	Q5T5U3
P55196	Q07157
P05230	P67870
Q8N7H5	Q92541
Q16637	Q9BZE1
P05556	P21333
P14784	P22681
P04049	P10275
P26718	Q29980
Q8NDV3	Q9UQE7
O95741	Q14451
P19838	Q05639
Q9P2H0	Q9Y265
Q52LW3	Q7L0Q8
O76081	Q92504
Q969G3	Q9UJX2
P21580	P22415
P45983	Q07820
O43676	O95298
P13569	P40145
P78508	Q14005
P62318	Q8WXD5
P62993	Q9Y478
Q16629	Q9UBU9
P19387	P68104
Q00534	Q9UIV1
P08243	P18847
P20336	Q96C24
O43913	Q13415
O60739	Q9BSL1
O75800	Q9ULT6
P09661	Q7RTV0
Q14197	Q5ST30
O00165	Q04206
Q14164	Q9UKR5
P04183	P29400
P51828	Q05655
Q08170	Q14103
P22612	Q05397
P16520	Q08462
P52948	Q8N1F7
Q13418	Q14558
P06241	Q13285
O75376	P04150
O43924	P54725
P06241	P15498
O60603	P01100
Q9P2G9	Q9Y3C8
Q9NX58	Q9UL18
P15153	P98170
P33240	Q12996
P12830	P67870
O60232	Q96JP2
406947	O15524
P83916	Q02539
P11021	Q15653
Q5T8A7	Q9NYQ7
O00590	P13236
P22694	P48436
Q92830	Q9Y6Q9
P01589	P05015
O00221	O00743
P56750	P78369
P29972	Q8N5Z5
P29274	P50148
P49841	Q14134
P24864	P30281
P18621	P61927
O94762	P01033
P13569	Q9BUN8
P38432	Q562R1
P67775	P78318
Q13868	Q9NQT5
Q92796	Q9Y2T3
P19105	Q15746
P04637	P53779
O00459	P35968
P31946	Q9UQ35
P28749	Q9Y468
Q8IX03	Q9UKE5
O15379	Q9HCU9
P35638	Q16520
Q13485	Q13547
P29350	Q13094
P83436	Q8WVM8
Q15554	Q8NEM0
P46781	Q9Y4K3
Q07157	Q5TCQ9
P13569	Q9BWM7
P23458	Q8WXH5
P45880	Q9Y4K3
P16220	Q13554
O60341	P61956
O60306	Q96NB3
406906	Q9UPY5
Q13617	Q9UK73
P32969	P49366
O60262	P35462
P52198	P85298
P20333	P41182
P01106	P57775
P05771	P63215
O43502	Q9NS91
P84022	Q14213
P55795	Q9BUJ2
P35544	Q99558
Q13616	Q9NXK8
O75376	P48443
O95295	Q08345
Q09472	Q14765
O75643	Q15029
P09234	P98175
Q14573	Q9NSC5
P35222	Q13363
P58335	P62979
O95863	Q9H0J4
P18564	Q16787
Q13573	Q9P2D1
P52566	P61586
O75030	P56645
P10966	P30466
P06241	Q96NS5
P13928	P68133
O60739	P55884
P16403	P63104
Q75N90	Q92569
Q14512	Q9HCT0
O75396	Q13315
P78352	Q09470
O95391	Q6P2Q9
Q05655	Q9Y2U5
P14678	P17931
P46940	Q2TAY7
Q13547	Q99880
P61769	Q8NHL6
P01106	Q8N5D6
P46527	P62877
P07766	Q8WYR1
P01210	Q04206
Q8IX12	Q8IYB3
P52564	Q15759
P46531	Q9UBG7
P51114	Q5UIP0
P98177	Q9UGJ0
P20333	Q07021
P06241	P16333
P61081	Q13573
P07766	P16333
P04083	Q9UNN5
P01106	Q71F56
Q5VVX9	Q9BYJ4
O96008	Q9NS69
O60496	Q9UBS4
O14610	Q14416
P19086	P30542
P51610	Q9H8E8
Q13535	Q92878
P30679	P43088
P27694	P78527
P46108	Q8ND30
O60684	Q9HAN9
Q15047	Q9NQ25
P32121	Q8NH74
P35222	Q9NSA3
O00257	Q16644
Q04206	Q8NFZ5
P11171	Q99623
406886	Q92945
P40763	Q07666
P18621	P62917
O60258	P08069
P46108	Q14511
P58107	Q07889
O14641	Q96BR9
P07737	P16871
P35222	Q7Z6J6
O43312	Q14247
P08253	P63096
P49792	P57740
P49321	Q13535
P12931	P40189
O15530	Q9H6R7
P34931	P53779
P40227	Q9UHD2
A8K6C2	Q99665
P30968	Q02410
P36543	P61978
P08754	P61952
P20809	P78552
P51654	P56705
P22362	P25025
P03891	P03905
O15318	Q9H1D9
Q7Z7E8	Q9BY78
P48556	P51665
P0CG48	Q969V5
O15446	O95602
P01567	Q99062
Q13315	Q96T23
P31947	Q96PU5
P29274	P43490
O15197	Q15768
O60603	P27986
P07384	P49810
P61586	Q96BY6
Q01094	Q9UQ80
O00459	Q14457
P45973	P63165
P46020	P62140
P30154	P41743
P01112	Q8WYR1
P53779	Q9Y4H2
P40225	Q9HBE5
P62847	P62851
P19174	Q13480
P50542	Q96CN9
Q6P2E9	Q99459
P46531	Q16665
O14503	Q00987
P11171	Q9NR31
P62993	Q92934
P19438	Q13200
Q5VWQ8	Q9H553
O60814	Q96KK5
P23527	Q71UI9
P19113	Q9Y6K9
P07359	P61981
P13164	P42224
O95199	Q9BT78
P23508	Q9Y3B4
Q8N5R6	Q99750
O14964	Q15038
P18084	P25391
O75914	Q9HBH0
P31749	P42345
P02545	P25067
P08648	Q14315
O43597	P98160
O95267	P10301
Q86VX9	Q9NVD7
P35626	Q8NG94
Q9H293	Q9Y4K3
O00585	P51685
O95931	Q14781
P31644	P60520
P14678	Q9UKR5
P40763	Q16659
Q13976	Q9NQ66
O00305	P62136
P62714	Q13136
P46108	Q9Y2D5
P61081	Q8TCW9
Q13153	Q32MK0
P43403	Q15464
P17861	Q01892
Q02878	Q9UNX3
P17480	Q9UBW7
P51784	Q4VCS5
P28070	P28074
554213	O76076
P11387	P46013
P19883	Q05655
Q07955	Q14103
P62136	Q9HCH5
406899	Q01196
P35626	Q8NGD2
P08151	Q96J02
O00459	P08754
P51617	Q15750
O15379	Q92793
P18146	Q01629
P35626	Q8NGS0
O60266	P38405
Q7Z6G3	Q8TBB1
P19634	P49407
P10912	P22681
Q6P2C8	Q9NWA0
Q96QD5	Q99459
Q07020	Q16186
P24390	P53618
O15371	Q8WV24
P42677	P63220
P06241	Q9ULV8
Q96ST3	Q99459
P00749	P40424
Q92530	Q96C03
P01375	Q32MZ4
Q13573	Q96RE7
O15069	P22736
Q9NVC6	Q9NX70
O60684	P09467
Q86SG6	Q9H2G2
O00232	Q9UNM6
P36957	Q9UKY1
P36897	Q9H5K3
P62807	Q6FI13
Q14919	Q86T03
Q13111	Q9NVP2
P06748	Q14164
P05014	Q969J5
P16520	Q92569
P10275	P19447
P31946	P56524
P11532	Q01484
P15529	P40763
P31314	Q92570
P69905	Q05086
Q96ID5	Q9UN74
P05113	Q9UHF4
Q15388	Q6P1J9
P04085	P35916
P42229	Q8N2W9
P52756	Q15287
P11171	P61247
P18146	Q9Y4C1
Q13526	Q9UER7
Q8NFZ4	Q9ULB1
P49207	P62945
O95390	Q13705
P23396	P25963
Q13315	Q8IY95
P05455	Q9Y4K3
P01112	P42338
P63208	Q9UKT7
P05362	P40763
P33991	Q6IE81
Q99996	Q9UKE5
O95866	P29350
P08670	P35555
P23458	P48357
P28715	P32780
O14764	O60296
P30260	P63098
P12107	P18084
Q14566	Q96HA7
P35626	Q96R27
P61601	Q13885
O75469	P19793
Q92997	Q96L94
Q15013	Q9P2H0
Q13485	Q96KC2
O43678	O95169
P04637	P11926
A0JLT2	Q9UJX4
P04114	P98164
P19838	P45984
P10276	Q96F24
P19438	Q15758
O60784	Q14919
O00206	Q04206
P35579	Q9BX84
P05386	P61254
P07333	P17676
O15265	Q99877
P23458	Q01344
P15018	Q13651
Q13315	Q8IWS0
P46379	P48304
P19838	P53778
P62993	Q5JSH3
P27694	Q9H8T0
P35609	Q15942
P14618	P61224
Q6ZRQ5	Q969H0
P32927	P63244
Q92574	Q9UGI9
P23527	Q16777
O60739	P51149
P05014	Q01113
P10827	P60709
P20963	P43405
O75390	O75400
O14508	P26992
Q5JWF2	Q9P2W3
Q13191	Q9Y371
O00273	P10144
P46108	Q9Y5H5
P07737	P63267
P16144	P22105
O75771	Q96C19
Q12933	Q6FIF0
Q00653	Q05639
P25205	Q15714
O00268	P42858
P23508	P29401
P19105	Q5VT25
Q16659	Q9UKK9
P35916	Q01970
P18206	P60709
P50453	Q04724
O75015	Q8IYS5
Q6P4R8	Q9ULG1
P05129	Q14957
P50914	P61353
O75385	Q16254
P62837	Q96EQ8
P58753	Q86XR7
P38405	Q9GZM6
P61019	Q16644
Q8NC51	Q8TB96
O00294	P06241
O60503	P22694
P42766	Q96HU1
P30040	Q9NRR5
P08581	Q15147
P30480	Q9BXJ9
P48740	P51812
Q96B36	Q9Y243
P25205	Q13416
O95400	Q15637
P28074	Q9Y244
O95813	Q9GZT5
P01562	P19838
P16333	Q96RT1
O60674	P32248
P31947	Q8WWL7
P30307	P49137
P06756	P13942
P18848	Q9NZJ5
O95433	Q9UBM4
O95295	Q9UL45
P10828	P27986
O60333	P78352
P42336	P63211
P01562	P20023
P57078	Q9BUZ4
P61981	Q96SB4
O75461	P23921
Q10586	Q10587
O43493	P55157
P46060	Q9HAT8
P15336	P22303
P31749	Q9Y4K3
P17081	Q13017
P31947	Q13049
O15264	P27824
P06730	Q13541
O95622	P50150
P62805	Q9NQR1
P10909	Q9NRI5
Q06124	Q14289
O75496	Q9H211
Q15907	Q7L804
O15121	P53985
P78347	Q96DC9
P05412	P20702
Q15334	Q92796
P00749	P00750
P17568	P51970
P01024	P15529
O14763	Q96P48
P46108	Q05397
Q86VW0	Q99417
P63218	Q92569
Q9HAV0	Q9UBS5
O95455	P16333
P01857	Q9H7N4
Q96EB6	Q9H1Y0
P05412	Q16520
Q13315	Q8WVB6
Q6DKK2	Q9BZI7
Q92900	Q96AP0
P00488	P38936
P60228	Q99814
P62979	Q15796
O75914	P16333
P53778	Q15750
O95983	Q13547
P48643	Q99426
P27361	P67775
7503	Q15910
P51587	P60896
Q8NFT8	Q92542
O60359	P62136
P45983	P99999
O00212	Q8IZD9
P00374	Q8WZA2
P19838	P41279
P61952	Q13936
P50151	Q15759
P56192	Q9BUJ2
P61077	P62330
P67775	Q15759
P21860	P42338
P51587	Q8IZU3
P08047	Q13393
O75807	P05198
O75489	P28331
Q14671	Q9UFF9
P11234	Q3MIN7
P51532	Q86U86
P37802	Q9UET6
P15170	Q99683
O14807	P48736
407050	Q16827
Q13555	Q68CJ9
P03973	Q15653
P29474	Q96NX5
P05109	Q8TDR0
O00273	P14866
P07814	P49703
O43823	Q13535
P29323	P49790
P52747	Q14653
P29375	P68431
O15479	P39019
P11362	P42338
P26717	P30511
P01241	Q96FW1
P42261	Q13224
P01566	P19838
Q04206	Q9UM73
Q92985	Q9Y5Q3
P32121	P47893
P52803	Q02763
Q9NWF9	Q9Y3C5
P22612	P50993
P68400	Q14005
Q8WVC0	Q9GZS3
Q15819	Q7Z419
Q15797	Q8N2W9
Q07283	Q9BUP0
P46109	Q02763
Q96KQ7	Q99684
Q05519	Q13247
Q8ND90	Q9NPB6
O43707	Q05397
P14373	Q9BUH8
P09341	P25025
P02461	P18564
P56134	Q93052
P13224	Q8WYR1
Q10588	Q13237
Q01814	Q13976
O15297	O96017
A8K4G0	O43914
Q13547	Q14186
P25054	P47755
Q92878	Q9H816
P02768	Q8NHC8
Q13123	Q92993
P01019	Q01844
407049	Q8WY64
O43586	P49207
P06899	Q96DB2
P62263	Q96FJ2
P50914	P62910
Q7Z4H7	Q9UGN5
P54577	P60520
P01889	P25205
O15111	P36941
O14641	Q8IYF1
O75051	Q00535
P42224	Q14676
O43318	O75478
P21333	Q15646
P61088	Q9Y478
P01225	P43116
P78543	Q9HBU9
P68104	Q00887
P68371	Q13573
P35268	P62913
P62899	Q01844
O15198	Q9H3U1
P32121	Q8NGI3
O00168	P22612
P45985	Q16539
O43707	Q15942
O95831	P08107
Q5T4F7	Q93097
P37231	Q12778
P10911	P15531
O95813	P56706
P54274	Q13416
O75971	O94818
P14060	Q9H204
P15880	Q9UL18
P41221	Q92765
P00749	P05121
P43405	Q15303
Q15648	Q9NVC6
O00327	Q99743
A0JLT2	Q9Y2X9
P61224	Q8WZA2
P0CG48	Q9ULH1
P26010	Q9Y4G6
O94776	P04637
O60603	P62979
P24522	P52564
P31749	Q92574
O43741	Q16877
O76071	Q13085
O60739	P14174
O00471	P35658
O75937	Q13243
P16104	Q32P28
P12236	Q15796
P18146	Q9H582
P15336	Q03060
O60641	Q6WCQ1
P61073	Q04900
P19320	P42338
Q12769	Q9Y5V3
P14778	Q99836
Q8IWZ6	Q9UPT5
P04070	P07225
P49682	Q9Y4X3
P01903	P28068
O15379	O60907
P38405	Q8NGN6
P35227	Q93009
O75052	P29475
P63279	Q8IVD9
P48382	Q99459
Q14919	Q9Y3D8
O95602	Q15653
P14317	Q92918
P01106	P12821
O00505	P32121
P46379	Q99700
Q16637	Q6P4I2
P24864	Q13042
P18564	Q01955
P35222	P48436
P31785	P42224
O15264	P50395
P05067	P49768
Q9ULH1	Q9UNF0
Q9BZL6	Q9P2E9
P43360	Q9UBB4
P43246	P61244
P31689	P51636
P01567	Q01113
Q8N3U4	Q9NTI5
406955	Q13315
Q15369	Q9C0D3
O76039	P55157
P16333	Q14118
P02768	P02790
O75251	O95167
P41597	Q9H2A7
Q07890	Q7Z5H3
O43776	Q9H4B6
P23368	Q14197
P01562	Q08334
O95989	P13056
Q92730	Q9P107
O00305	Q06190
Q8NDV7	Q9H4A3
P13500	P51685
P30050	P32969
O43908	Q6H3X3
P61604	Q9H1Y0
Q9H2X3	Q9H4B4
P51784	Q9HC52
P28340	Q9P2H0
P55072	Q15653
P53597	Q96I99
P22681	P35968
P19174	Q7L0Q8
P10074	Q92997
P18146	P49336
P26599	Q08170
O94972	Q9Y4K3
P24534	Q14240
P16144	P26006
P32121	Q8NGS5
O95816	Q9NYJ8
P04054	Q9Y263
Q5VTD9	Q9ULT6
P61586	Q9P107
P11142	P18206
P21815	P26010
P84022	Q9UHL9
P57739	Q8NI35
P15884	Q6ISU1
O95685	O96017
Q8WWV3	Q9NQC3
P01106	P08195
Q5T3J3	Q96D09
P49841	Q969Q0
P0C5Z0	Q08945
O14641	P49815
O15198	Q13950
O43674	P17568
O75347	P23508
O00463	P57078
O60493	P30480
P06213	Q16827
O76001	P35626
P08238	P13569
P31749	Q92569
O15264	P12036
Q13535	Q9Y4R8
O95819	P11142
Q86U06	Q9P2H0
P10415	Q14209
Q04206	Q9Y2T4
P30307	P53350
P36897	Q86XS8
P61513	P62913
P53778	P63000
P09919	P42702
P08246	Q01196
P04899	Q9UBS5
Q13485	Q6ZN04
P56706	Q5T4F7
P62136	Q13573
P38936	Q7L590
Q86YR7	Q96KG7
Q9H0E9	Q9Y4A5
P30260	P48454
P04183	P05452
P35609	Q9NRI5
P30291	Q13616
P24941	P51587
P28335	Q13936
Q14240	Q9UBI6
P09210	P37231
P84095	Q92556
Q14151	Q9H492
P54253	Q5JSZ5
Q9Y250	Q9Y535
P20827	P61956
P51693	Q9UGL9
Q93079	Q9P0M6
Q13111	Q99877
Q13748	Q15628
P04141	P19838
P54253	P62258
Q13177	Q92614
P35998	P54725
P09919	P42701
P22612	P59768
P62158	Q9Y572
P05000	P19235
P04183	P13942
P39019	Q13573
P16333	Q92988
P08575	P41240
2310	P48023
P50052	P50148
P35226	P60484
Q8IZQ1	Q9H1Y0
O60229	P19021
406948	P35226
P18848	Q53ET0
Q8WZA2	Q9H446
Q16254	Q9HB71
P12931	P63092
Q6UX71	Q9H171
Q9BVP2	Q9Y5J5
P07108	Q9BVJ7
P0CG47	Q96PM5
Q12873	Q9BTC8
Q13007	Q99665
O60641	Q99759
P12931	Q13873
P29474	Q16665
P54257	Q9HC52
P15248	Q5VWK5
O15111	P12931
P01106	Q5VSG8
P25116	P34947
P62829	Q9UL18
Q13387	Q7L266
Q9BWT7	Q9Y6K9
O14610	P63092
P07437	Q9UKG9
P00403	Q9Y4K3
406908	Q15910
P29275	Q5JWF2
P28482	Q13643
Q01196	Q16659
Q09028	Q9UET6
P38405	Q8NHA4
Q6P1M3	Q9GZV5
Q15691	Q9Y4K3
P23229	P24043
P01308	P22607
P0CG47	P10914
P14923	P15924
P60709	Q9Y623
O95707	Q9BUL9
P62993	Q16548
O75084	P78352
P04439	P26717
P60228	Q14164
Q9Y2J4	Q9Y6D9
P62191	Q99459
P17947	Q14246
Q05513	Q8WYR1
Q02539	Q15910
Q15916	Q6VMQ6
O75581	Q9GZT5
P36873	Q13698
P04899	P08588
P16104	P51531
P22090	P63220
P06239	Q13283
O15524	P15498
Q9BZI7	Q9HAU5
P61956	Q14061
P18146	Q9NP92
O95299	P03886
P51636	Q14789
P08700	P16871
406982	Q01094
P63279	Q99497
Q15796	Q9GZV5
O43921	Q9UF33
P17252	Q15139
O43837	P01106
P50750	Q16576
Q16891	Q9H7E9
P00568	Q14192
P49716	Q8N335
P35222	Q9ULV8
P12109	P23229
O43318	P29350
P30086	Q02750
Q01344	Q8IZJ0
O95239	Q99459
Q13617	Q9Y5L4
P18621	P62424
Q9NQR9	Q9UGJ0
O75376	P35228
P54253	Q70EL1
P04275	P14770
O15350	Q96PG8
P10275	Q14790
Q99835	Q9NRP7
O14818	O60739
Q9NUW8	Q9UPN9
P09234	Q9BUJ2
P13637	P48736
Q05519	Q15366
P16298	P62993
P36873	P46019
P0C5Z0	Q8WUI4
Q05209	Q9Y4C8
P60660	Q86YV6
P49768	P62491
O75494	P31946
P01106	Q9Y219
P84103	Q9Y490
O00124	P01106
P51817	Q08289
P17480	Q15572
P22670	P35611
P10914	P52630
P54257	Q13501
O95602	Q53T94
Q5VYV7	Q92889
O15294	Q9P2S5
P35626	Q8NH18
Q08881	Q09472
P00558	P12004
P12004	P61088
O95782	Q92963
Q09472	Q8N726
Q14573	Q9UM73
P54259	P61204
P55072	Q9BUN8
P0CG48	Q96RN5
O15205	P04637
P12980	Q8IYD9
P00533	P31151
P04217	Q969H0
Q12933	Q99683
Q13596	Q92890
Q92796	Q99250
P05231	Q04864
P28749	Q02363
P62745	Q8N264
P23246	Q14192
P28328	Q04724
P23508	P43487
Q14197	Q96EY8
P98174	Q9UBI6
P16234	Q99963
O60343	P31751
O75582	P18848
P58753	Q15399
Q15287	Q93009
P41134	P62834
O75396	Q13190
Q01105	Q9NYV6
P38405	Q9P1Q5
Q8N8J6	Q96PY6
Q13243	Q14103
Q96BH1	Q9Y2X8
P01308	Q02763
Q15910	Q9H5J8
Q16254	Q9UKT4
P21917	P62879
O15198	P08621
O96020	Q13042
P19105	Q32MK0
P43351	Q13315
P33993	Q14566
P17181	P20809
Q9NRI5	Q9NV70
P08651	Q9P0L1
O75116	P10916
O60814	Q92769
P67870	Q96NZ8
P35626	Q8NHC4
P50591	Q92851
P84090	Q15047
P30408	P68366
P62158	Q08209
O75417	Q9UBZ9
Q9BZS1	Q9H334
P25054	Q16531
O95707	Q99575
P09622	Q14197
O75791	P10747
Q96DC7	Q9UMX0
P01106	Q9UDR5
Q7Z2G1	Q92769
O43353	P53778
P07437	Q969W0
P11021	P56945
P32121	Q8NGX5
Q9UET6	Q9ULE0
P55735	P56537
O14964	Q96EV8
O00574	P10147
Q14194	Q96SN8
O75448	P48443
O95433	Q92918
O14497	P01106
O76061	P55001
P55036	Q9H175
P20226	P29084
P19022	P35236
P35680	Q16836
P35222	P67775
P31943	Q13242
P19438	P27824
P42685	Q8IZP0
Q13370	Q16566
Q96ED9	Q9UBZ4
P01106	P48449
P45983	Q07889
P08754	Q08462
P23508	Q9BWD1
Q8IY92	Q96HN2
Q15047	Q9BWC9
P16104	Q9Y4L1
P10599	Q14103
P08754	P35462
P49459	P62979
P42229	Q92731
4207	Q8IYF3
P04899	P50150
Q03164	Q8WVC0
Q7RTS9	Q99798
P35626	Q8NGR6
P27694	P35244
Q9BUJ2	Q9GZS1
P62987	Q9Y3C5
P00747	P25116
P56524	Q96KG7
O43493	P01106
P53779	Q05923
P01106	Q9UQ84
O00574	P43250
O15455	Q02556
O00141	P04406
P06213	P52803
P01570	P32927
O15264	Q14697
P85298	Q99961
O43474	P08047
P00533	Q9H706
P00519	P15586
P42224	Q99731
Q12933	Q93009
P13631	Q12796
O60832	P01106
P41279	Q02750
O15198	Q96EY1
P29350	Q5UE93
Q14318	Q16539
P06239	P48736
P41221	Q13485
P35968	Q01970
P08631	Q9UI08
P07108	Q9BPW8
Q16539	Q8NEZ4
P42766	P62888
P0CG47	Q9Y6K9
P48788	Q92753
Q06547	Q96RK0
Q13509	Q969W0
P19174	Q13393
P04150	P04234
P05388	P50914
O95760	P62807
P61088	Q9C035
P63211	Q15147
P30101	P56817
A6NMS3	P38405
Q13315	Q14847
P07333	Q96J02
P61956	Q8IZL8
P51677	Q16663
P48552	Q8NHQ1
P50914	Q00005
P13725	Q9HC73
O00144	Q92997
P49959	Q99873
P01570	Q99650
P62424	Q9HBH9
P12882	Q9UIG0
P49336	Q9NVC6
P05387	Q00653
O75410	Q96GD4
P62873	Q9NRI5
P25963	P56279
O43677	P03897
P46094	Q99616
Q15654	Q9H0B3
P30480	P51572
Q8NHZ8	Q9NZH5
O95843	Q02846
P12931	P47928
P63146	Q9GZS3
O15524	Q01113
P09471	P17252
Q13191	Q9UHF4
O75674	Q00610
P08047	Q969G2
406907	Q15910
P31431	Q01955
P13747	Q96I34
O15360	Q8N2Z9
P04637	P0CG48
P68400	Q01105
P0CAP1	Q9NZD4
P63208	Q8IUQ4
O43306	Q9UK08
P17405	P55055
O14508	Q99650
Q8NDI1	Q9BY11
P05015	P31785
O95696	Q96KM6
P56192	Q13418
P09669	P21246
P53618	Q9UBF2
Q9BX70	Q9UKR5
P63279	Q969Q1
O15379	O75928
O15264	Q9Y5S8
Q15038	Q92904
O60925	Q16891
P36897	Q6P3X3
O43921	P22607
Q05086	Q92731
P63279	Q96K62
P20645	Q9NZ52
O14904	O60353
P83436	Q96MW5
Q96QB1	Q9Y5J5
P30519	Q5T3J3
P01033	P15976
P17844	P40337
P61353	P83731
P62873	P63211
O75822	P20042
O43663	Q53HL2
P54289	P62136
P49716	Q7RTN6
P01106	Q13485
Q14571	Q9UBN4
P05556	Q08043
P02458	P18827
P08887	P22301
Q07960	Q8IXI1
P08514	Q14315
Q13976	Q96BA8
P56178	Q96T58
P98175	Q9BQ52
O75159	P26951
P21802	P22681
O60733	P29992
O60739	P62854
Q13315	Q9NZN8
Q13573	Q9UJX2
O95257	P52564
Q13574	Q16659
Q99459	Q9NS91
Q04837	Q14197
P17301	P26010
O00401	P46108
P62745	Q9UNA1
O43918	Q03252
P01106	P08243
O15524	Q14627
P10275	Q9Y675
P14209	P62937
O75367	P68431
P62851	P62854
P03372	P20226
P32248	Q15835
P52564	P53779
P51948	Q92759
O95707	Q969H6
P61088	Q8IUQ4
O95777	Q2TAY7
Q13535	Q14186
P04275	Q96KM6
P54578	Q9Y5K5
P05014	Q9UHF4
P33992	P42771
Q14790	Q9GZQ8
P11166	P27824
O95644	Q13469
P09874	Q2M1K9
P60953	Q8N392
Q09472	Q16665
Q9UBI6	Q9UBS5
O00743	O43318
P47898	Q9HAV0
P05112	Q08334
P15311	Q9BXI6
