#node1	node2
P20273	P29353
O14497	P51532
P16104	P62875
Q9NZI8	Q9UHX1
P00519	Q9BQ89
Q96QU1	Q9Y6N9
P57723	Q8WVD3
Q92733	Q9Y333
P04049	P42336
O60573	Q9NRA8
P18146	P36507
Q15714	Q9NVI1
P62877	Q9NQR1
Q13315	Q15007
O00231	Q5UIP0
P11308	Q92769
Q12789	Q9Y5Q8
P61353	P62913
O14737	Q5T3J3
P20073	Q5SZQ8
Q00005	Q92841
P02686	Q9UEW8
Q12834	Q9BYQ3
P42773	Q03164
P08631	Q53H12
O75564	Q9BRQ0
P04637	P42773
A1A4S6	P52198
O95433	Q9UPX8
P60709	Q99613
Q68E01	Q9BQ15
O60641	Q9Y6K9
O15198	Q9BTW9
P16615	Q15628
P08754	P30874
Q92769	Q93077
Q92985	Q9UHD2
P11171	P30084
P27694	Q14565
P30153	P51959
P84996	Q9UK08
O60238	Q6NUQ1
P13535	P24941
Q15714	Q9UMS4
Q13418	Q15404
Q96SN8	Q9HC62
P29474	Q8IVI9
P14784	P15248
Q00526	Q14186
O43524	P03372
O14949	P0CAP1
P62753	Q9UL18
Q70Z53	Q9NX46
P01876	Q8N5T2
Q99832	Q9H0Y0
O75800	Q8WWF5
P19235	P52333
P01730	Q29974
Q04917	Q9BZL6
P42702	Q8WYR1
P27448	P62258
P01569	P48357
P12931	Q9Y6K9
P57739	Q8N7P3
O75554	Q15459
P15927	Q13885
O75626	P40763
P42702	Q9GZX6
O60296	P47870
Q15907	Q9ULV0
P02794	Q9H0E2
P16152	P22392
P46937	Q14160
Q92988	Q9Y5V3
O95067	P28340
P42224	Q8WXH5
P11474	Q9H7Z6
P01133	P10721
O15344	P62837
P41586	P50150
P62877	Q13618
O15534	Q9UKB1
Q14318	Q8N122
O15111	Q9Y2U5
P06737	Q8TD86
P07550	P08754
P08575	Q13480
406948	O15111
A6ND36	P27348
P27361	Q9UQM7
P08700	P24394
P11362	P35222
P04183	Q14141
P12272	P49407
P13612	Q92752
Q13315	Q8N3X1
Q01130	Q15287
Q96L33	Q9BRR9
P13639	P54725
P08887	P29460
O43379	Q5UIP0
P23284	P40337
P28340	P62993
Q09161	Q9UL03
P48039	P49286
O43502	O43542
O75578	P53708
O43586	Q9NR30
O00744	Q9Y5W5
P35626	Q8NGI4
P30305	Q14192
A8TX70	P06756
O43610	P62993
P07355	P23508
P10515	P11177
P51668	Q9NS56
P35520	Q8IV36
Q99459	Q9NPF5
O75909	Q96IJ6
P48431	P49716
O43918	Q8IZL8
Q15303	Q92529
P22607	P62993
P26641	P61956
P10636	P27361
Q13261	Q86WN2
P06748	Q07955
O60641	Q15653
O75365	Q9UI12
P05814	Q13952
O43561	Q92835
O15226	P19838
P16333	P21817
P38936	P49005
P27797	P78545
P67775	Q05513
P13805	Q8ND90
P02652	P05090
P0CG48	P54725
O94972	Q9UBZ4
O95644	Q8IUX4
Q01130	Q15366
P50502	Q15796
Q16512	Q86YW0
P20671	Q969S8
P26641	Q9HCK5
P61981	Q9NYL2
P27361	Q00613
P10275	P48436
P05161	Q00978
O75956	Q9ULV5
O75533	Q15797
Q06455	Q9UHD0
P24941	P78396
P20809	P31785
P14316	Q7Z5L9
O75688	Q00534
P19525	Q15633
P28340	P60520
P50151	Q9NQ66
P10275	P11182
P30939	P62873
P08648	P53420
Q14194	Q9Y333
P63173	Q9UL18
Q14315	Q9UQM7
406949	P10415
P06396	P48426
O00213	P04626
P84022	Q8N2W9
P27986	P34903
O15264	P12318
P08514	Q01955
P30304	P48729
P12429	Q8IWV7
P84077	Q9P2G9
P48736	Q99490
Q15084	Q96HE7
P61077	Q71U36
P61247	P62241
P40337	Q9Y4L1
O14939	P11234
P63000	Q12929
P61244	P62140
Q14498	Q9NX70
Q13315	Q16625
P19387	Q5UIP0
O75914	P62745
Q15303	Q92569
P17301	P53708
P08631	P29353
407026	P08123
P01106	Q02548
Q99665	Q9NPF7
P12757	P26641
O43463	P24385
P30511	Q8NHL6
P19367	P36956
P62314	Q01081
O15131	P22392
O15344	P61077
P04637	Q92851
Q04917	Q96B36
Q99877	Q9UBN7
O00459	P05556
P00734	P02679
Q8WYR1	Q9P2W3
P26368	Q07955
P08238	Q13573
Q99459	Q9NS91
P60842	Q99459
Q13547	Q4LE39
P30679	Q13255
Q96EK5	Q9BW19
O00459	Q15303
P52333	Q92783
P29992	P43115
P43489	Q9BUZ4
Q01668	Q86W47
Q9BRQ0	Q9Y6J9
Q96LZ3	Q9UJX4
Q09472	Q16566
P48764	Q6P0Q8
O00716	Q15054
P32298	P51686
P68400	Q92994
P48507	Q92956
Q04759	Q07157
P10914	P51610
P14784	Q8IZI9
Q9UKK9	Q9Y478
P43489	Q07011
P35637	Q13242
Q14204	Q9BUV8
Q86U06	Q8IWX8
114614	Q13485
P09619	Q13322
P49821	Q01844
Q8WU17	Q9H832
Q16637	Q9NYR9
P0CG47	P11142
O43493	Q96CW1
P19022	P29350
P31946	Q9BZJ0
P28482	P63211
P55854	Q92466
O75674	Q9NP72
P51946	P67870
P19784	Q9UKI9
Q12904	Q14164
P16885	Q13094
P46952	Q99259
P42684	Q15653
P62714	Q05513
Q14164	Q9Y4L1
Q15003	Q15021
P10826	P43354
O15530	P84022
407049	Q8WY64
Q12857	Q92793
P22626	P98179
P04899	Q15759
Q01130	Q92993
O00206	O60603
Q99684	Q9NQX1
Q12933	Q8N8B7
P03915	P51970
P35580	Q02045
O15455	P42336
O14745	P23508
Q15013	Q5T3J3
P30622	Q15691
P50151	P53779
P27986	Q13393
O15479	Q02543
P45973	P46100
P05455	P63104
P33402	Q02153
P22392	P30153
P19793	P41235
Q16537	Q86US8
Q8IWC1	Q9UET6
P55957	P67870
P16144	Q9Y4G6
P45984	Q8WZA2
P56556	Q9NX14
P10415	Q16254
P49815	Q13131
P28482	Q13202
P49736	Q96HA7
Q8IXK0	Q9BSM1
P60842	Q14152
O75716	Q8N5Z5
O15144	Q9BR76
P10721	Q8WYR1
P30101	Q13586
P12814	P62993
P49841	P51668
P49790	Q92621
P19338	Q92597
P10721	P49763
P42771	Q14209
P42830	P51677
A0JLT2	Q9BTT4
Q8N5W9	Q92993
O60749	Q99459
P51828	Q05655
O00459	P16144
P61077	Q06587
Q16401	Q9UNM6
P00748	P03952
P04637	P20073
O15524	Q08881
P05556	Q07890
P08047	P27540
P06748	Q86U42
Q15052	Q9HBI1
P08069	Q9HCT0
P25100	P29992
P61586	Q9NQU5
O00144	P09471
P62805	Q99759
Q13573	Q9Y3I0
P43360	Q04637
Q13424	Q99712
P61313	P62906
Q16659	Q9H7H0
P48023	P98171
P30154	Q13698
P14373	Q05516
Q02556	Q92905
Q8IY92	Q9BPX6
P62745	Q5JSL3
Q13242	Q15365
Q15653	Q99759
P67870	Q15287
P21266	P62993
P61978	P98179
P01242	P23458
Q13465	Q13547
P38405	Q8NG94
O14777	Q13257
O95295	Q9NRC1
O60832	Q9Y265
Q92765	Q9NRX1
P40933	Q6UXL0
P07948	P22681
P61244	Q15759
P34931	Q04864
P27361	P29350
O15287	Q9UBZ9
O60383	Q99447
Q15561	Q15834
Q14204	Q9NY65
Q9H4L4	Q9NXF1
P62993	P78345
Q15717	Q99459
Q96CW5	Q96JB5
Q13535	Q9Y5H3
Q02833	Q9NS23
Q14511	Q15797
P01100	P13631
O15123	P11362
O15444	P32246
P46459	P60228
P00519	P07948
O60762	Q15714
Q16651	Q6VMQ6
P11836	Q15306
A8K6C2	Q969J5
P0C0S5	Q06587
P24394	Q9ULV8
P46108	Q8TB24
P46379	P60510
O00141	P98177
Q03518	Q15788
P57082	Q96IP4
Q08289	Q14738
O00232	P62195
Q08462	Q8TD86
P04062	P21281
P29350	Q9Y286
Q15834	Q9NX63
P24394	Q92835
P12004	Q15819
P42566	P49757
P60520	Q00005
O95861	Q14164
P35626	Q8NGK1
O14640	O15146
P13942	P18564
O95865	P18754
P09619	P16885
P22612	P51828
Q05655	Q07157
P18146	Q05193
P06899	Q08945
P35226	P51784
O60664	O60831
P14625	P20333
Q9H6E4	Q9NRR5
Q12933	Q9H857
Q13315	Q9H816
Q13098	Q13535
P08138	Q9UKN5
P49841	Q2T9K0
P09629	P40424
P02766	Q15047
P12956	P38432
Q07021	Q9HAN9
P02741	Q15485
P10144	Q92851
P10415	P36873
P29353	P52735
Q07955	Q13247
Q9BY12	Q9NYQ7
A8MW92	P68431
P35680	Q4U2R8
P09493	Q6WCQ1
Q8IX03	Q8N878
P35626	Q6IF42
Q13625	Q8NEY8
P18146	Q96A33
P05026	Q13976
O60493	P23508
Q13315	Q96JM3
P23763	P32856
P06239	Q16827
P23246	Q15653
O60921	Q99615
Q99759	Q9BUF5
P35443	P56199
P04141	P42702
P01106	Q15388
P62888	Q9Y3U8
P47992	P61073
P48454	Q9NZT1
P12111	Q9HCN6
P05771	Q86YW0
A6NC98	Q9HAU0
Q15717	Q96EB6
P35080	Q9H0I3
P07996	Q13683
P02649	P98155
P29597	P32927
P41236	Q96SB3
Q5VTD9	Q9C0E4
P30154	Q13573
O15303	P63096
A6NIT4	Q9HC73
P16471	Q8IZJ0
P23528	Q01518
P48047	Q14164
P58753	Q8IWV7
P03372	Q96GM5
P54727	P55036
O15399	O95433
Q9BSF8	Q9UKV3
P27986	Q06124
P49368	Q9UHD2
P25685	Q99759
Q8N3U4	Q9UJ98
Q9GZT6	Q9UFN0
Q16512	Q16539
O60262	Q5JWF2
O14640	O95996
P22612	Q8NFM4
P17947	Q06455
P43487	P62826
P0C0S5	Q86WJ1
Q13363	Q15291
P17844	Q9BUV8
Q14781	Q9BSM1
P55211	Q9C000
P01562	P52333
Q99570	Q9Y6M9
P35222	P45983
P0C0S5	Q9Y5B9
P51151	Q8IWE5
O75461	Q96FC9
P35348	P54619
O43741	P13639
O15360	Q92925
P19012	Q6ZVK8
P35626	Q8NGT2
P04183	P04637
Q16576	Q4LE39
Q24JQ0	Q99750
P30305	P63104
O95757	Q9Y478
P12236	Q92597
Q5TCY1	Q92621
P10914	Q9BX63
O60739	Q15836
P51991	P61978
P26358	Q6BDS2
9757	P61964
O95405	Q96IP4
P32121	Q15622
O76027	Q9NRX3
Q8IYU2	Q92985
O43707	Q15599
P38405	Q8NGI8
O43521	Q8WVM7
O00459	P01116
P46778	P62993
O60262	Q9Y272
Q6P4R8	Q9H9F9
P01570	P15260
P62955	Q00005
Q08211	Q15428
Q15038	Q8NHQ1
O76095	Q2QGD7
P07737	Q07889
Q01718	Q96G30
P26641	P60953
Q7Z5J4	Q96BS2
P23258	P68366
Q08209	Q53ET0
P16989	Q07157
P25054	Q9UJU2
P22694	P50150
P22612	Q03060
P53680	Q6WCQ1
P01700	P01871
Q96HA8	Q99750
O43677	P03891
O00206	Q8N1F8
P04181	Q9NRR5
O43521	Q92934
Q07157	Q13813
P35354	Q13547
O43561	P27986
O00116	Q676U5
P24385	P42773
O43684	P30260
P27448	Q9H8H0
P08134	Q9Y3M8
P61247	P62280
Q14457	Q15149
P17301	Q9Y4G6
Q6ZUM4	Q8IXI1
A6NMZ7	P26012
Q12913	Q15118
P19875	P51685
P06454	P37198
O94992	P50750
P20339	Q9UKG1
P19532	Q01105
P15336	Q9UDV6
Q6UXL0	Q9UBD9
P24534	Q05639
P31350	Q9UM11
P36402	Q13761
Q8IY92	Q8WVD3
P11137	P18146
P27695	P40763
Q04206	Q9H9B1
P22612	P46019
Q14164	Q99460
P14778	Q15628
O95294	P62070
O00459	P09769
P49674	Q9ULU4
Q9BRV8	Q9Y3A3
P06756	Q17RW2
O00459	P26951
P12830	Q15672
O00628	P41182
Q13748	Q6WCQ1
Q13427	Q8N5F7
O00238	Q9UNE7
O75084	Q9UMX0
O15335	P05556
O60353	Q93097
P01106	Q9NVR5
P22626	P35222
P28472	P63244
P0C869	P28482
O14879	Q12933
Q12778	Q9UGJ0
P25208	Q13952
P30154	Q06432
P62136	Q16821
P53567	Q16520
O00308	Q9Y3C5
Q12873	Q13363
P20823	Q13185
P32121	Q9HBX9
P16083	Q9H8Y8
P19838	Q9UNE7
Q9BWF3	Q9UKA9
P36956	P41235
P41587	P84996
P27797	P63098
Q13315	Q8NDZ2
P56945	Q68CZ2
P12235	Q14197
O95295	Q15796
O95747	P55011
P01127	P17948
P19419	Q15759
P13746	Q8NHL6
Q4KWH8	Q9NRD5
P06241	P49450
Q8TEY5	Q9NR55
P21673	Q9GZT6
P32241	P62158
Q96KS0	Q9Y3A3
Q7Z4H7	Q9H6D7
P84022	Q96RT1
Q86TI0	Q9UGI9
P07949	Q99962
P10144	P55957
P01889	P49720
Q12873	Q92598
O15534	Q49AN0
P46781	Q14164
P32121	Q8N146
P56537	P62714
Q12852	Q70Z53
O95622	P62879
P14555	Q6UXH1
Q9UL18	Q9Y4W2
P53350	Q08752
P13501	P49238
P21359	Q99459
Q6FI13	Q92769
P01116	P16234
P05106	P35442
P09544	Q92765
P04350	Q14164
Q01658	Q9NRF9
P62993	Q16658
P68400	Q92769
Q16630	Q9NYG5
Q15291	Q9C005
P35240	P49716
P20333	P53007
Q16659	Q8TDC0
P03891	P03923
Q02223	Q9Y275
P53779	Q02750
P48443	Q93074
Q969V6	Q9ULH7
Q8IYR0	Q8WVD3
P33240	Q12873
P30876	Q6P1J9
P05771	P57087
P22301	Q01892
O14905	O95813
P48551	Q8IZI9
P55040	Q02641
P00492	P23508
P38405	Q8NGN6
P47897	Q12933
P01570	Q13261
O00459	P07333
O95782	P62993
P12830	Q9UI95
O14639	Q13535
P13747	P43627
P61289	Q64LD2
P13569	Q13009
Q12933	Q9UKE5
P06241	Q8WYR1
P62906	P62913
O95169	O95299
P10599	Q99683
P26640	Q9Y6K9
O60603	P16070
Q15262	Q9Y2Q3
P62136	Q02930
P19838	Q3ZCQ8
O60566	Q9NYG5
P38936	P51668
O60684	P32320
P62826	Q5TAQ9
P62308	P62318
P06213	P52803
P60953	Q9Y6R4
P30279	P55273
P01857	Q6P1K1
O95467	Q9HBW0
O95777	Q9NZM3
P08962	Q9BXN2
O15047	Q93079
P11021	Q92844
P52306	P60953
P47712	Q14344
P17676	P35354
Q86UD3	Q96B02
P62877	Q96G25
O00329	P63096
Q86YM7	Q92569
P04406	P37840
Q8NEM0	Q9NTJ3
O60885	Q15648
P10721	P15498
Q13797	Q9HBI1
O00238	Q8TAI7
P09327	P12931
406906	Q9Y243
Q02750	Q16659
P14672	Q15848
P08246	P53396
O15552	P08754
Q14192	Q9NQX6
O76071	Q9ULX6
P08581	P22681
P14866	Q00839
Q01094	Q8NEM0
P17480	P22087
Q63HM2	Q96MT8
P20936	Q96QB1
P43686	P62191
P35222	Q15796
P61077	Q96BH1
O60739	Q8WVJ2
P35579	Q9H1I8
O75581	Q9ULV1
P07951	Q9NR12
P16885	Q9UKW4
P21918	Q03113
O43889	Q12982
O15069	P22736
P04233	P14174
O95751	O95990
Q13501	Q16543
7012	Q9BUR4
P35637	Q9UBW7
P09467	Q96D59
O14640	P32121
P16104	Q9Y678
Q9H1J7	Q9ULW2
P10914	P25774
O43318	Q9HC29
P19012	P25054
P12757	Q9UJ78
P42772	Q9GZT6
O43741	P13807
P05114	P05204
P63098	Q12968
P38936	Q9NZJ0
Q8ND25	Q969T4
Q16236	Q16881
O15530	P42336
Q02080	Q13469
407019	P45452
Q9BTE0	Q9P2H0
P09693	Q92569
Q96P70	Q9Y6K9
P18754	Q13509
P62753	P62854
O60239	P45984
Q13261	Q9P0W0
P01275	P47871
Q15287	Q92614
P16104	Q9H7Z7
P15172	P35398
P19105	P53355
P30414	Q13315
P51679	Q13112
P02775	Q16659
O00459	P16234
O94856	P06241
Q15637	Q9BQA1
Q13535	Q6PCD5
Q14061	Q9BW62
P67809	Q969S2
P52630	Q99731
P38646	Q07820
P08865	P63220
Q15797	Q9HCU5
P39019	P60709
P61587	Q96HP0
P52756	Q13242
P46777	P63173
P32248	P63096
P02745	P0C0L4
P06241	Q12860
O75689	P24522
O95185	O95631
P61353	Q99558
P61964	Q6DRA6
P27986	P62834
O95622	Q9UBI6
P21796	P67870
O14836	Q99836
P06241	Q9Y2H0
O95169	P03915
P50552	P51817
Q9NZC7	Q9P2I0
P09619	Q92914
P01574	P15260
O75643	Q14164
Q8TEW0	Q9NSI5
Q92851	Q9Y6K9
P07948	P13224
Q8NBJ4	Q9NR50
P06241	P09619
P04818	Q12906
P01106	P49368
P17480	Q9GZS1
P08107	P08729
Q6UXL0	Q9HBE4
P08670	P17600
O94811	P37840
P09543	Q9Y4K3
P52756	Q13247
P01009	P51124
O15264	P46940
P01106	P51532
O43353	Q15306
Q99683	Q9Y2U5
O75626	Q9HB58
P10828	Q92769
O75815	P23526
P36894	P43026
P61158	Q9Y4K3
O75096	Q9P202
Q9BXR0	Q9NRX3
P04899	P51817
P17987	Q13573
O14490	Q9H2G2
P0C1H6	P20671
Q16594	Q9HBM6
Q13315	Q13541
P14598	Q04206
P17066	Q8TDR0
P16471	Q9ULV8
10984	Q15022
Q13216	Q13889
P36873	Q99941
Q9H2G2	Q9UBS5
P08621	Q99459
Q02962	Q15475
P35626	Q96R48
P26641	Q9NPF8
P06241	P63244
P15529	Q9UEW8
Q15750	Q9UBU8
P11940	Q9UIV1
Q16539	Q9Y6N7
P52943	Q96AW1
P31943	P49642
O75448	P10828
Q13085	Q13418
Q9BUV8	Q9H223
P46108	Q9ULH0
P15880	P60520
Q5TAQ9	Q969Y2
P31942	Q9BWF3
O00329	P50570
P07199	Q5VTD9
P23396	P62701
P54253	Q8NEA9
O14978	O95967
Q02750	Q16539
P15336	P16581
P05814	Q13315
P04049	Q05655
O14672	P30101
Q53QZ3	Q9H4E5
P07332	P32519
Q05513	Q9BYG5
P01241	Q13651
P15248	Q9HBE5
O75626	Q8WXG1
Q15034	Q9UHD9
P38405	Q9UKL2
P51965	Q9UBS8
Q8NI35	Q92574
P34947	P51685
P05067	P45983
O60563	P49336
P42677	P46783
Q13123	Q9HCS7
P18621	P62888
P05388	Q9UL18
Q96ER3	Q9Y5J5
O95602	Q14978
P17542	P23771
P01111	Q9NS23
O60331	O95782
O60269	Q15645
P17980	Q9BUZ4
P30443	Q14954
P08238	Q9Y572
Q96E22	Q9H7T3
Q13155	Q9P2H0
407053	Q12778
O75365	P08195
P50395	Q9H1Y0
P34897	Q14197
O94805	P62805
P39023	P62633
Q12933	Q13526
Q5FBB7	Q8NDV3
Q15287	Q9UHX1
P07996	P41134
P43364	Q01844
Q5EB52	Q8NAF0
100008587	O60264
P05060	Q16513
Q13617	Q9NXV2
P19429	Q9HAU4
P04637	P26583
P19438	Q9Y6D5
P08123	P14316
P78396	Q99741
Q02641	Q16537
O14543	P52630
P38432	Q5TD97
P08107	Q9BXL5
P16471	P62937
O95298	P17568
O00305	P48023
O00159	P62158
O14578	P19105
P08100	P08651
P04637	Q9Y265
O60739	P14174
P49407	P51684
P41220	Q9UBQ0
P38159	Q9BUJ2
406937	P08069
P00441	P18146
P50539	Q14164
P0CJ69	P25090
O60437	Q9P2S5
P01571	Q99650
P31751	Q53GL0
P62877	Q9Y4E8
O95347	P30480
P08138	P42336
P09912	P42224
P04626	P62993
P10415	Q969Q6
Q12830	Q14145
Q96CW5	Q9H853
P36578	P62424
O60506	Q9Y2V3
O75943	Q13535
P09471	P48544
O00222	Q9P2W3
P13637	Q9NSB8
P61289	Q9UL46
P25963	Q96HA1
P05109	Q96ID5
P16383	Q9H2G2
O15444	P49682
Q04917	Q96N67
Q16619	Q9HBE5
P17174	Q9UKE5
P05783	P61981
P17275	P38398
P35609	Q96RT1
P10275	Q99801
P08620	Q07889
P46778	Q9NX58
Q5VVJ2	Q9BQA1
P62807	Q9NY93
P11217	Q9NZT1
O00716	P37231
P14209	Q15645
P11021	Q96IZ0
P35626	Q8NG97
O00459	P62873
O15350	Q13625
P05556	P35443
O43306	P17612
P17612	Q08493
O00329	P08069
P13945	P49407
Q13315	Q9NQ88
Q6IE81	Q92599
Q13315	Q9H7Z6
O00212	Q9BZ29
O96017	P30307
P15692	Q03014
P17480	P20226
P17252	P42574
P63279	Q92754
Q5QNW6	Q969S8
P55209	Q12933
P26006	P46109
Q53T94	Q9GZS1
Q13042	Q9UKT4
Q86VP1	Q9Y4K3
P56746	P78369
P51668	Q06587
O95166	Q8N1C3
P27348	P38919
P24821	Q13797
P06241	Q9Y5X2
P15622	P49910
O60941	Q9NRG1
Q712K3	Q96AD5
O14530	O95163
O43318	Q96FA3
Q9P253	Q9P2Y5
O95503	P35226
P61952	Q13936
Q13315	Q13472
Q00536	Q15436
P28072	P30480
Q01970	Q9ULV1
P40225	P40238
P21728	P84996
P35568	P35968
Q99547	Q9NPD3
P48443	Q9UHV7
Q96A33	Q9Y5J5
P18124	P62750
P05107	P15498
P27658	P56199
P41594	Q14957
Q00653	Q3ZCQ8
O15111	P62158
O60516	P42345
P50570	P60709
P35626	Q8NGK6
O75578	P05556
P25787	P28072
O14933	O75369
P08637	P12314
P63096	Q14831
O75663	Q8IY92
P13942	P20073
O43521	P21796
P06241	P56539
407026	Q01453
P37802	Q96BK5
P45983	Q05923
O43683	O43684
Q00653	Q16836
O75800	Q9H992
O14579	P49662
P09661	Q7RTV0
P54762	P98172
Q13114	Q9HAV5
O95294	Q07890
P62701	P62847
P53708	Q9HBI0
P12644	P18146
P43657	P63211
P12956	Q96EB6
P05121	Q07954
P34981	P50148
P04141	P05412
O75030	Q16539
Q15139	Q9H0R8
P21333	Q01974
P46781	P62847
O43432	P42574
P63104	P81605
Q9HCG8	Q9Y421
B1A4H9	Q99665
Q06330	Q13573
O14796	Q13291
P07814	P23508
P69892	Q99717
O00305	Q9Y5P8
O76081	O95433
P28340	Q99459
Q9UBC5	Q9Y5J5
Q15020	Q96KG7
O00459	Q9UN42
P46937	Q15700
P00519	P54753
P23527	Q7L7L0
C9JDP6	Q96B33
Q15149	Q16695
P01589	P20809
P78406	Q9GZY0
P54619	Q96B36
P62745	Q13153
P78395	Q15843
P60520	Q14257
P40763	Q16665
Q13522	Q96SB3
P02489	P43320
P40763	Q16659
O75643	Q15029
P63165	Q9NYW8
Q8TCG1	Q92597
Q13698	Q9UK08
P82921	Q8IY92
P01563	Q99062
P19174	Q9NP31
P18848	Q16534
Q16576	Q9UBB5
P10720	P25025
P18146	Q9Y6K9
Q13352	Q9NWY4
P27694	Q8TDY2
P22105	P53708
P40225	Q14626
Q13976	Q9NQ66
Q13765	Q9BWH2
O75688	P05161
P01106	P13489
P38398	Q86YC2
P05771	P51817
P22694	P61224
O95750	P22455
P23508	Q13200
A8MTJ3	O75916
P31947	Q6P1L5
P13569	Q9UJC5
O43707	Q99759
P31943	Q9Y572
O75717	P35222
P63104	Q96J92
P05060	Q13724
J3KMZ3	P27361
P23528	Q15750
Q04206	Q15370
Q16891	Q9BRQ6
Q13616	Q9H211
P46736	Q6UWZ7
P48051	P62873
O00305	P30154
P00519	Q9UN86
Q13541	Q16539
P20248	Q99741
P09619	P25208
P78386	Q9NX58
P84022	Q96RN5
Q8N1F7	Q96T60
P06213	Q92569
P35869	Q8NI08
P33778	Q99878
Q04759	Q9HBA0
P41235	Q12772
O43493	Q7Z3C6
P35626	Q8NGC1
P01876	P13645
Q8NHZ8	Q9NZH5
P51617	Q9Y4K3
O14980	Q9UPY3
O15524	Q99650
Q00987	Q5T7V8
P67775	Q13698
P08865	P46783
O00329	P16333
P50991	Q9UHD2
P07948	Q15723
O00231	Q15796
P15153	P16333
Q96QR1	Q9HC24
P06400	P45973
Q13619	Q9H211
O00471	Q07890
9757	Q9H2G2
O75578	Q8IZC6
Q96FJ2	Q9P2Z0
P08581	Q6S5L8
P51148	Q15276
O00442	P61254
Q09472	Q9UJU2
P31943	Q14683
P07359	P61981
O43586	Q99996
P17302	P68366
P01566	P42701
P21583	P21802
Q04206	Q9NPH5
O95400	Q15428
P05413	P53350
P07814	Q00653
P18077	P40429
P84090	Q15047
P10415	Q13526
O14512	P10912
P63104	Q9UQB8
P01889	Q06210
Q08170	Q13315
P62873	Q16539
Q6UXN9	Q9NPF4
O00141	P12882
P35398	Q9NS56
P35228	P62158
P56545	Q13547
Q9NTJ5	Q9Y678
P62837	Q9C040
P01876	P02647
O43427	Q9Y6B7
P01857	P02787
Q8TDR0	Q9NYJ8
O00144	Q99750
Q99759	Q9Y2U5
P67775	Q15172
P27448	P27449
O75461	P06493
Q16254	Q99856
Q15759	Q8IW41
P32302	P80098
P10720	P51677
Q9UBT6	Q9UBZ9
P12111	P26010
P12956	Q00613
P35080	P62736
P00519	P15172
P30304	P50750
O75293	Q8TAE8
O15550	P01106
O43521	Q8N3U4
P38936	P68104
P07737	Q9UKR5
P27361	P61952
P01303	Q9UGJ0
P78344	Q13490
O95967	P46379
P62324	Q4VXU2
P04183	P31150
P16070	Q9NZN5
O96000	Q9NX14
Q96RR1	Q9H8T0
Q07890	Q6ZUM4
Q6ZVK8	Q96CN4
P16144	Q15149
P00519	P06239
P08138	P78536
Q03013	Q5T3J3
O60674	P17787
P58012	Q96EB6
P84243	Q5VWG9
Q06455	Q99684
P38159	Q07955
P16333	Q13191
O94941	Q96B02
P14672	Q9UER7
P25490	Q00987
P32248	Q99616
5512	Q13263
Q08379	Q9H8Y8
P55010	P67870
O14640	Q9HCP0
O95400	Q14240
Q9NZM3	Q9P287
Q9UL18	Q9Y4P3
P01023	P01137
Q14683	Q9UQE7
Q7Z6Z7	Q9BQ83
Q13315	Q96MG7
O75970	Q96B33
P51693	P61604
P62805	Q13315
P03956	P10145
O43174	P10276
P08648	Q16787
Q96AE7	Q9HCE7
P14778	P19838
O14980	Q9Y6K9
P16298	P30260
P02778	P49682
O95166	P78334
O15145	P42768
P16333	Q15027
Q92530	Q92997
Q8WW43	Q9UM47
406900	Q16827
O60566	P30260
P29350	Q14627
P63104	Q02878
P51970	Q86Y39
P01100	P60568
O14933	Q9UII4
P62280	Q13233
P62158	Q92844
O00471	P05129
P18887	Q9UNE7
Q13237	Q70SY1
P51817	Q5MIZ7
Q13136	Q99459
Q96G01	Q9NRI5
Q14197	Q8N0V3
Q00653	Q15025
Q8IU54	Q92985
Q15418	Q8N122
P19438	Q8TEL6
P39023	P46779
Q96P20	Q9Y2G2
Q92560	Q9Y2X8
P35626	P58180
P19022	P23470
Q8N8B7	Q9Y2I6
O95295	P78537
P55957	Q9BVA1
Q8TEM1	Q9BW27
P38405	Q8NGL7
Q15788	Q9BTK6
P07948	P14859
P01106	P58107
P13569	Q9NQH7
Q06609	Q86YC2
P16104	Q8IVF5
P46778	P61513
O60231	Q13435
P30050	P62899
O43683	Q9Y6B7
Q15382	Q8N122
O15511	Q92558
Q00613	Q96D71
Q13315	Q8NEM0
Q8N2W9	Q96KM6
P13994	P68104
P22607	Q8WYR1
P62979	Q99741
P01574	Q13007
P07948	Q92608
P25116	P63215
P50591	Q12778
P04156	Q16236
P51684	Q9Y4X3
P60520	Q16445
Q5T3J3	Q9UGL9
Q9H1C4	Q9HD45
P49674	P63104
P10415	P40763
P15153	P42338
P26038	Q14242
P15822	Q13568
O95983	Q9UPN9
O00267	O43148
P41212	P63165
O15264	P18669
P18206	P62304
P61952	P63092
P08069	Q01995
O14920	P49642
Q01968	Q9H0U4
P01563	Q92985
P16234	P49763
O75369	Q6VMQ6
P05112	Q15306
P10828	Q9NPJ6
P40763	Q96IK5
P30486	P43628
O95715	P46092
Q15475	Q15834
P62081	P67870
P56199	Q05397
Q12788	Q92624
O14920	Q9UBT7
P01023	Q16637
P45379	P68032
P07949	P22681
P07384	P41222
P01106	Q13564
O75525	Q5VWX1
Q8IX12	Q9BYV6
P07858	Q9BPY3
P49841	Q9NQW7
P28676	Q9NWB1
Q13480	Q92569
P08670	P20333
P62318	Q9H840
O00574	P19876
O60925	Q96PX6
Q15303	Q9ULV8
P01023	Q92956
P49023	P60709
